Text	Class
As usual the skank democrats lie and make it up to cover their evil ass. We r so looking forward to the public hanging.”swing you bastards!”	NOT
@RageGearProps Um excuse you I am a twank, a twink and a skank	NOT
@reversedimages @RepJoeKennedy @VivJo27 You sound like one lo intelligence. Skank	NOT
You're a skank ass ho but I love you anyway. @emilyfrank210	NOT
@SenSchumer 'Diversity Visa' - YOU UTTER HYPOCRITICAL SKANK!	NOT
HAPPY BIRTHDAY YOU SKANK @spencerMR8 https://t.co/5t3VgdD1KX	NOT
“Looks like you but in skank form” 😂	NOT
THAT A VELVET PURLOLE SUIT BITCH IM HYSTERICAL https://t.co/Tkr5ULVdxJ	NOT
@levanteezi bitch you're so brave and smart and hysterical omg. I love you so much Allah y7fdhch inshallah 😭😭	NOT
Jordan's so butthead it's hysterical learn how to treat a women that's why all your exs cheat on you😂😂 pussy ass bitch keep trying me	NOT
me: why am I so tired also me: laughs like a hysterical bitch 24/7 and cannot duduk diam	NOT
Steven Spielberg Is A Stupid Bitch https://t.co/odu76y2Rfz #richardspenceruf #usnavy #timemagazine #feminismiscancer #socialism #bieber #cpc	NOT
So only women can experience sexism? I call BS! #feminismiscancer #EqualityforAll #MAGA https://t.co/N0Bhgzo8S9	NOT
Felling love with this Couture Inspired Sandwich Maker by Dash: https://t.co/sfozqEj4ta #sandwichmaker #appliance… https://t.co/BLKaWIvcAD	NOT
I believe the problem with the #NotAllMen argument is that although yes not all men disrespect women -	NOT
@QuazRoodt Basically, Women are the chicks, & Woolies is the #notallmen crew.	NOT
There are some notorious notallmen -ers on my timeline. They completely dismiss everything women complain about because, not all men.	NOT
5 women tellin u 2 ur face that they’re scared 2 walk down the street alone and Ur still so set on #NotAllMen that u argue instead of listen	NOT
I understand why men don’t like women very much anymore. I do. #notallmen (Right, Left?) https://t.co/njFKNDSHZw	NOT
They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.	NOT
@combatbooty How are death threats any less reprehensible than rape threats? would you rather be killed than raped? #MeToo #NotAllMen	NOT
@TJ_Voices Are you really pulling a #NotAllMen here? The movement targets the systemic issue of patriarchy, not ind… https://t.co/ocaoTsycKA	NOT
@nickalicious_49 @FilmFatale_NYC You 😊 sure 😊 are 😊 #NotAllMen	NOT
Wonder how insecure you have to be to tweet #NotAllMen 👀👀👀	NOT
A little theory I’m working on. If there’s a voice in your spirit compelling you to say #notallmen #notallwomen… https://t.co/wCx3t7wvVZ	NOT
@Forgeyboy @BatmanNewsCom Where are you getting #NotAllMen from? I took issue with the fact they don't explain the… https://t.co/EmIsB2xwhN	NOT
SORRY YOU CUNT OF A PAPER. YOU BITCH OF A PAPER. YOU WHORE TO BILL AND MELINDA GATES. YOU ARE WORTH SHIT TO THE WOR… https://t.co/VNxsJpnULP	NOT
Little brother just told me to fuck off and I'm a bitch.. well it's ya bday next week Hun I'm just gonna send ur present back lil cunt x👋🏻	NOT
I can be a rude cunt sometimes but don't be a bitch about it👍💯 just lax it out and kick back✊💯	NOT
Guys who call me or others who're, slut, bitch, cunt or whore don't deserve my attention or time. I won't date you.	NOT
Trump is a piece of shit and I hope he rots in hell. What a fucking cunt ass bitch https://t.co/VzDPWXm1P6	NOT
Oooohhhh bitch didn't even listen to the dead kennedys what a cunt lol I'm 34 and hate rap	NOT
@Yungretweet Oh i get it, believe me. Fucking pussy ass bitch cunt hoe	NOT
bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys dont you understand https://t.co/xbdlkyXah7	NOT
@realDonaldTrump Stop talking about the flag u dont give a shit about a soldier or a flag draft dodging treasonous Mein Kunt grimy bitch	NOT
#MeToo Names such as BITCH WHORE or any other gender based sexualised language is SEXUAL HARRASSMENT… https://t.co/GIjADw8Ona	NOT
Wanna kno what I deadass LOVE? I’ve never seen my mans name under any whore ass bitches picture on social media...ever. #NoLikesForYall	NOT
Dat Whore Karma ah Bitch	NOT
bitch is a whore and blamed me and really thinks i'm gonna accept this shit haha patience is a virtue you gon get your blessing.	NOT
Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychos. Been called a Russian...cunt...bitch and whore already.	NOT
who the fuck is calling my girl a whore and a bitch? She hasn't even been at that school for a whole month, people are fucking stupid	NOT
Reagan was the #1 bitch whore of corporate America, next comes.... vote the GOP out. https://t.co/X9l1cuUClG	NOT
A guy in my jr high called me a slut, bitch and whore bc i didnt like him 🙃 thus began relentless bullying by my pe… https://t.co/KXnRi2w9PN	NOT
I can’t believe it took this bitch 2 weeks to ship my damn cdg fur coat fucking whore I’m paying you!! Do your job.	NOT
Bitches was in the 6th grade getting driven home from school by their boyfriends looking back at their whore ways mad at game.	NOT
Never try to Holla at women who dissed you in his school I got called misogynistic egotistical whore monger damn bitch OK have a nice day 😂	NOT
@LongLiveChris__ I literally fucking died LMAO she said bitch this ain't a whore house😂😭😭💀	NOT
@RepWilson @BarackObama Eat fucking shit you stupid cunt bitch whore twat	NOT
@IssaRae Lmao this bitch got no clue what shes even attracted too...show any women vulnerability and shes gonna be… https://t.co/uBxj2EjIfk	NOT
I see those Outlander women who continually bitch about/to Terry have blocked me. LOL. Snowflakes.	NOT
Larry Flynt YOU MAKING PORN OF WOMEN YOU ARE A SICK BITCH PIG DOG PROFIT OFF WOMEN SEXUALLY DEMEANING DEMOCRAPS ARE MENTALLY UNSTABLE SICKO	NOT
@JulianAssange Oh fuck off Julian - you just hate women you sooky bitch	NOT
@ABCNewsRadio Oh look Ipigga thinks she knows women who struggle....fuck off bitch	NOT
@murdermain1 I dont think us women will ever be ok with anyone calling us a bitch.. lmao no matter how you mean it	NOT
@MailOnline How bout women that bitch the wolf? No fine? Where's the equality?	NOT
Bitch is literal referring to the mass murder of falsely accused women (and one man). Weinstein isn’t even to court… https://t.co/wg9UH72Ot4	NOT
@billboard Bitch, leave. You're insulting women right now. Guess what, you're not a real man by any means, so STFU, ugly bully 😠	NOT
Before you bitch about teen pregnancy remember that man over the age of 18 father most babies born to women under 18.	NOT
@TRobinsonNewEra Isnt the bitch is the one whose attacking women or people who cant or isnt able to defend self? Mussies are cave monkies	NOT
It’s really sad how women gotta go threw so much shit from a man just to be considered a down bitch	NOT
You would have thought Cam called that women a bitch the way y'all reacted. But Gronk is 'just having fun'.. FOH	NOT
I love how women can just talk all day about a nigga not being shit, But soon as a nigga say sum boutta bitch. Y'all wanna attack the nigga	NOT
I like chilling with women that like women that like men that don’t act like bitch ass niggas	NOT
Hey Guys. It’s ok for her to say no. Stop calling women Bitches for declining your advances. Doesn’t matter the tim… https://t.co/Uy0KetAQBm	NOT
Men get hurt once and that’s the end. They stuck on that bitch for life. Women get hurt 1,000 times and they’re still out looking for love	NOT
@PhilMphela You're the most dumb nigga in the history of dumb niggas, arguing with women like a lil bitch	NOT
And bitch i was tweeting a song i got no times being sad for smeone i mean im a busy women you see.	NOT
when a man has a gf and wants 2 get w u, say no 2 his dumb bitch self. y do women become side chicks? be respectful 2 OTHER WOMEN damn🙄	NOT
You @ItsMainaKageni should understand most of these women want to be single moms until finances bit then they bitch #MainaAndKingangi	NOT
If you degrade women to make you look/feel bigger you are a bitch lol you cant do that to men so you take it out on who you can	NOT
The bitch flipped millions for em she deserved it..most women would've jacked it off https://t.co/6VBFwuWiDS	NOT
Once she starts giving him attitude, he's with the next bitch..... instead of apologizing... Men give up easily but women hold on for yearss	NOT
Drinking and getting high with lil sis only love her and my mother on God you bitch only women i need in my life and I'm fine with it	NOT
Narcissus was an attention whore, an asshole, a snitch, and just a complete fucking cunt in general. I'm kinda glad he isn't coming back.	NOT
All those haters calling me a whore when they could call me a dick juggling thunder cunt instead 😥 https://t.co/sYikFWFfa2	NOT
@TheAshenLuca Where's the punchline to 'Fuck you cunt go die in a ditch whore'? That's not even in the form of a fo… https://t.co/Dq6NJXDQ5W	NOT
@ExtinctMedia Your orange colored scumpig cunt whore god will soon go into history as the worst potus. His brainwas… https://t.co/rlc4pDO6xR	NOT
I don’t appreciate getting called a slut a whore and a cunt for just taking you off Snapchat ur telling me 2grow up no sweetie you need too	NOT
@JustLucy_Now i used a belt to close my whore ass around it and hold it deep in place ♡♡♡♡ my cunt is throbbing like a massive knot is in me	NOT
@mtracey @truthglow @KeithOlbermann ...or some other name, or used a term like CUNT or WHORE if it is obviously not… https://t.co/2NRaA7kz6A	NOT
“You have sex, youre a whore. You dont have sex, youre a stuck up prude.Youre a bitch if youre serious, but youre a joke if you never care”	NOT
a guy: *dated 8 girls in 3 years* some people: wow that’s so cool a girl: dated 7 guys in 7 years some people: SLUT BITCH WHORE	NOT
It sounds so ugly to hear a female talk about another female claiming she’s a “slut or whore” like bitch it ain’t yo pussy why u worried for	NOT
@realDonaldTrump @foxandfriends Bitch please. You're nothing more than Putin's whore	NOT
@kaykay924 That's exactly right! Bitch boy sean is no better than she is, they're both all for the views and subs. 2 drama whores!	NOT
i said i was a whore, bro i can be a real bitch as much as u want	NOT
@Eminem you are a big piece of white trash you fucking pussy son of a bitch you're a fucking pussy .i'll bitch slap u make u my prison whore	NOT
I was watching a fight on Facebook that was edited and the one bitch got hit so many times they said “combo whore” 💀	NOT
@TXNM5 Proved u can photoshop real good for a player u degenerate bitch whore	NOT
One of my coworkers just left a 3 minute voicemail on my phone singing saying life's a bitch life's a whore ( YT pi… https://t.co/XQHQsaJ9SU	NOT
Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot 😂	NOT
I remember that time when this person from that group kept calling Baekhyun “eomma” bitch please an attention whore… https://t.co/CICk3TK8Zc	NOT
@Kaira_slays Third I DO NOT remember calling her a slut or a whore or a bitch o saying anything else at all so char… https://t.co/m0HyFWTUbL	NOT
Idgaf if you want to block my chick acc. I know im a problematic bitch sometimes but WHORE, this acc is really got… https://t.co/QyV2qG21xQ	NOT
@CBSNews And the son of a bitch can't buy it for his little pee pee whore boy and that just rankles his ass. Shut u… https://t.co/pQAXm92M7f	NOT
@unpyro @CODesports_News @FaZeClan Bitch idgaf I’m not in school dumb lil whore I use what the fuck I wanna use	NOT
When is the left going to stop war on conservative women ? Boycott SNL . Disgusting ratings whore. Only target cons… https://t.co/wbUIq3Dhhv	NOT
@Baddiel I don't mind her saying she's a whore, but the implication regarding other women and #MeToo goes beyond the pale.	NOT
Since when is having and enjoying sex a character flaw? Since we started calling women “whore’s”? Since we gave it a title?	NOT
was it a secret its plain 2cthey whore out the women & men use2gain what they want bid them to filth Evil they w/o… https://t.co/rw23bYfBw3	NOT
Stop calling women whores! Crazy ass. https://t.co/HMc3Z47Zdu	NOT
Jennifer Lawrence is complaining about being a whore, meanwhile she's punching old Asian women in face who are sewing her costumes for her	NOT
Bottle up their women and then whore around all day...and you say you are practicing Islam??ok!	NOT
Have some dignity! Stop using whore shit to set the standard, we got grandmother's etc. We know what real women is	NOT
@iambabysex gntlement must know treat their women like princess not like whore ehehe	NOT
Because it’s easy to call women those things when the one hurting you repeatedly acts like he wasn’t being the slut and whore himself.	NOT
psa: women were never 'sacred' and unless you miss the Madonna -Whore binary, it's good that we've let go of that stupid frame	NOT
The problem with “women are sacred” idea: It is one half of the Madonna/Whore dichotomy, long used to divide women against each other. 1/2	NOT
@FoxNews @brookefoxnews So, that fat #whore is blaming #women! Yeah, women want to be #raped. Bullshit!	NOT
@awzurcher Women don't WANT to be sacred. That is some patriarchal controlling virgin/whore bullshit.	NOT
@ablington Fits with the old paradigm of women in our culture as The Madonna Or The Whore, particularly in popular culture.	NOT
since when did it become socially acceptable for guys to call women sluts, whores, hoe, bitches....??? or threaten them...??? just wondering	NOT
So General Kelly thinks women were 'sacred' when he was growing up... classic virgin and whore dichotomy.	NOT
@SuchiPahi @LawyerCat_ 'Women are sacred' plays into the Madonna/whore dichotomy. It only protects women seen as sa… https://t.co/uTSzkdalP0	NOT
@ElayneBoosler @Frazzling Women were never sacred. He's talking about the ancient trope of Virgin vs. Whore. #clueless	NOT
@RealJoviVal You look like your whore mother dresses you in the dark, you hit women and you were ugly even before skaterboy fixed your face!	NOT
@laurenduca Women as 'sacred' is the tell that Kelly views women thru a Madonna/whore lens (read: misogyny) - and he's racist to boot	NOT
@washingtonpost Oh yeah the good ol' Madonna -Whore dichotomy: where only chaste women had value and then only as pr… https://t.co/ZAaKdPtrKH	NOT
Madonna whore complex, pedaled by the illusion that women somehow embody the honor of the men with whom they’re ass… https://t.co/ge9cqQzX80	NOT
why do SOME men treat women like they're nothing but a pile of whore's that only want to have sex and do nothing else?	NOT
Men Keep Control & Dominance over Women w/ Sexual Socialization Fear & Violence. They Molest Rape Lust Cheat Like Porn & Whores	NOT
You right about that! So I'm going to learn from you and treat women the right way! I don't wanna be a male whore… https://t.co/KDPHLbOdh5	NOT
The slating of Julia Pawlak is disgusting. Just another virgin/whore dichotomy at play. All women deserve respect, not just the 'good' ones	NOT
@iHeartRadio @billhandelshow should be gone from your lineup Black women are targets of hate & he proved by calling her a whore. Disgusted.	NOT
You can’t be “pro -sexual liberation” (for women especially) and be “anti -hoe” by calling people you don’t like “slut, hoe, whore”.	NOT
@iHeartRadio should fire @billhandelshow NOW for calling @RepWilson a whore! He can't stand strong black women https://t.co/OdeS6t6bPW	NOT
Jose 'the puta' bitch says he doesn't cry about injuries to his players. What a contradictory KUNT. Conte response was brilliant imo.	NOT
@vannsmole I won't deny someone right to be a anchovy kunt eater if that's what they want, but don't think you will… https://t.co/qMVLvLnHiS	NOT
@CharlieWyett Hahahahahahahaha no wonder you work for the sun you thick kunt.	NOT
@realDonaldTrump @NFL Fuck off you Kunt	NOT
@WalshFreedom you mean the truth...KUNT	NOT
@alexmvnon Also sad that you fucked your tooth up // The dude with the Kunt hoodie	NOT
@RealEagleBites @realDonaldTrump But what about pizzagate you owl kunt	NOT
Fuck yeah kunt! Love you my dawg! 😈 https://t.co/uue0ZzQhab	NOT
@ewnupdates Motlante you power hungry kunt you wanna be relevant shut up we know that	NOT
@mitchd_90 Good luck with Ash Taylor Mitch! Oh that's right you fuckwits couldn't sign a local junior 😲😥 your a Kunt like your coach	NOT
@Gigaho @Neburrr1Neburrr Fuck love a loose kunt you can jack off into	NOT
@XoCheapy you running a progressive platform? cause if so, let’s goooooo girl! make america kunt again. https://t.co/EniyUl6e8N	NOT
@abstex List fails without '50 Things To Think About To Stop You Doing Your Beans' by Kunt and the Gang	NOT
@GuyVerhofstadt You really are a daft kunt, Verhofstadt. It's called democracy, a concept you are unfamiliar with in the EU	NOT
@MyP_Chicago @latinovictoryus @EdWGillespie This kunt is from Chicago too you know that right? Another Alinsky foll… https://t.co/ESJ2KQe2sX	NOT
@mattmfm Wrong, you slithering kunt.	NOT
But Azealia, you're not happy with only having your intellectual equals (AKA the Kunt Brigade). You want Cardi's place. Nicki's place. LOL	NOT
@faceless you made it kunt https://t.co/0IR8x2DN5q	NOT
@_Bradley76 You know I’m a full animal nut. I know horseys love racing. Most involved treat the horses like family. This kunt tho	NOT
Put some respek on your name! Stop letting people down play and belittle what you have done. Keep pride in your releases! - Head Kunt 🐬🌈	NOT
@cpyne you are a KUNT https://t.co/S9WtCv7nA1	NOT
@louise__izzy @hxrrynicholson @fchamberlain31 RIP Twitter bitch cunt	NOT
Karma points to @gordonhayward but fuck @Money23Green karma is a bitch and @RealSkipBayless is still a cunt.	NOT
Angie sure showed me. Fucking cunt, and bitch ass haters from the past. But when i was hit it was by 3 men.......	NOT
OKAYYY NOW WHAT THE FUCK IS THIS SHIT u lil cunt ass bitch https://t.co/On8XGp6EGg	NOT
@JonnMontata @washingtonpost Don't be such a cunt Joann LOL. Nov 8th has come and gone, the Wicked Bitch of The Eas… https://t.co/bntqx4NoQA	NOT
@PauliePatron1 @benshapiro Keep following you bitch wannabe cunt. I am important to you because I am your God. I wi… https://t.co/P4o34jEvNA	NOT
@RepWilson Well you cock sucking bitch from Fl , keep your fucking cunt mouth closed , look for fire	NOT
allies 10 year old brother is calling me a cunt and a bitch bc I asked him a question💀	NOT
You’re a bitch ass cunt @HunterRowland	NOT
You left me in the dark for some bitch that had a kid while you were in the pin but yet you still chose that dry cunt over your son how sad.	NOT
Conte being a little bitch as per. Get sacked already you average cunt 🖕🏻	NOT
@childofjudas biTCH I LOTERALLY WAS THIS YOU NEVER TRUSTED MY DRIVING ENOUGH CUNT WHORE BITCH	NOT
@gahshina I just realized I used whore instead of cunt oh how the tables have turned	NOT
@Greekgodx u cunt fuker of a dog whore of a grandma	NOT
I've been called a son of a whore and a cunt today already. It's not even 1 yet	NOT
@iAmAchmad You can't call anyone a whore when you're taking up the ass from your father cunt.	NOT
#IMayBeAThiefBut but I'm not a mean girl. OK I was once, but is calling my bestie a cunt and a whore so bad? Oh, an… https://t.co/vsyVbszlj4	NOT
Just walked past this women and she goes 'Hello you cunt' I'm crying 😭😂	NOT
But the plant gets devoured by the animal, and the animal devoured by us, because nature, rather like I spoke of women before, is a cunt.	NOT
I refuse to be a stuck up, judgmental, hypocritical, boring, non progressive cunt, just to put other women streamers down	NOT
But anyway my point is - men don't lose sleep wishing they were Nicer like other men are. Women do. Try not to, I'm not saying be a cunt	NOT
I didn’t realize girls who wear huge bows in their hair called other women “cunt”. “Northern Bell’s” must be bred t… https://t.co/gSnQECCSY1	NOT
@CPFC_BW @TheRebellion77 @ShannonWaldron_ You're a cunt for judging women by what they chose to do. Hate to break that to you.	NOT
'Cunt again? It was odd how men like Suggs used that word to demean women when it was the only part of a woman they valued.'	NOT
@abdurra46780751 Name 1 islamic cunt -ree where muslim women can marry a non -muslim? now don't say u r only concerned about India. #LoveJihad	NOT
Aw aye so putting men and women together justifies sexual assault , what a daft cunt https://t.co/vnF50JlmXw	NOT
I have called more men the word 'cunt' than I have women, because in my experience more men are cunts than women are	NOT
Trust women and support their decisions them make in their pregnancy and don’t be a cunt	NOT
Black woman are aggressive while white women are stupidly programmed by society to be nice damsels in distress read… https://t.co/PSbMImzQtU	OFF
@cockspit WOMEN ARE STUPID AND DUMB AND MAN IS SMART AND RAPE IS OK	OFF
@NARAL @theashleygraham Bitch, do you think those women are stupid? Don't even try to kiss and lick their ass.  The… https://t.co/UOWAD5IOpR	OFF
White women are stupid https://t.co/iHrUinilX8'	OFF
@RyanAFournier She's an uppity racist bitch and those women are stupid for being there and giving her the time of day.	OFF
@Rosie @Shakestweetz sometimes WOMEN are stupid too! Majority of white women voted for a sexist misogynist pig!	OFF
@AquabornR oh but they do. Then they go around and bitch how all women are stupid golddiggers because they went to… https://t.co/ufFyJTpATk	OFF
 'Foster mum saying 'European women are stupid alcoholics' is the basic attitude of her culture's numerous rape gangs https://t.co/UvqQTs0tPg	OFF
To accept this notion proves women are stupid! https://t.co/YgQMy6f2fB	OFF
Women are stupid. They get cheated on and approach and fight the side chic. Bitch who cheated on you? Who? Stupidity is unbelievable.	OFF
sucking my own dick cause women are stupid	OFF
you know your women are stupid just like you're_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_ 😏🌹	OFF
"So a woman shouldn't be questioned if you does a 'Bobbitt"" on him in his sleep! Women are stupid to let ANY man bea… https://t.co/hv7BcGXVvU"	OFF
Reason #346738 why some women are stupid af https://t.co/vbzonSrai4	OFF
@AIIAmericanGirI @DroidKitty She just keeps digging that “women are stupid if they didn’t vote for me” hole deeper and deeper.	OFF
Because some women are stupid https://t.co/NiGSDKjqQM	OFF
RT @ErrBodyLuvsCris: Because some women are stupid https://t.co/NiGSDKjqQM	OFF
@usacsmret @NotBenStone1 @LifeZette She clearly thinks women are stupid! Bitch needs to take a seat.	OFF
RT @twitswits: @usacsmret @NotBenStone1 @LifeZette She clearly thinks women are stupid! Bitch needs to take a seat.	OFF
RT @MOTHEO_AM: i personally think that men who beat women are cowards and men who rape women are stupid and full of scum, both were not rai…	OFF
"I called my ex wife a cunt all the time. She acted like I just called her a ""dork"" or something. White women are stupid."	OFF
@lloyd_frombriz @olgaNYC1211 @GOP @realDonaldTrump This ugly bitch has a mistress? Women are stupid.	OFF
@Sello_OFFICIAL Your lady probably is a bitch though. Most women are bitches and whores. A woman who wants you to f… https://t.co/SgGbxhEAEi	OFF
"Women are bitches. 1 time, this bitch in BAL asked me to fill in on higher bracket tennis league...I did & won, but hadn't ""registered"" ..."	OFF
Any woman that likes me is a bitch. All women are bitches.	OFF
SINCE YOU'VE COMPLETELY PROVEN YOU'RE A COMPLETE BITCH THEN YOU'RE JUST A COMPLETE BITCH FOREVER AND IF YOU ARE ALL WOMEN ARE BITCHES	OFF
lmao as if this cunt gives a fuck about women with anxiety https://t.co/T2soHcAF4u	NOT
@joliemenzel you guys nailed it. I've had 3 seperate fits of hysterical laughter and I didn't even make it to the school yet.	NOT
@marklevinshow You seem hysterical. Screaming is not gonna make the Trump collusion with Russia less true. No matter the size of the font.	NOT
If you need a laugh or if you have '80HD' (You'll get that in a sec...), these are hysterical. https://t.co/ASoFljGF9s	NOT
@KeithOlbermann You are a hysterical moron. https://t.co/37l7TuTdwh	NOT
@hangfirebbq @AlisonMoyet Lolol.. that's so not RIGHT. Hysterical. Talent.......bites in the end, doesn't it. Thanks for being you though.	NOT
doesnt make u better than anybody else, its about what you do and that a silly title based on GPA is ridiculous and absolutely hysterical	NOT
@KUROl_TENSHl you lost me to hysterical laughter at 'hotdogs on legs' 😂😂😂😂	NOT
@DonaldJTrumpJr You seem a little shrill and hysterical tonight, Junior! Are you getting scared? #MuellerIsComing https://t.co/RS5OC6LDOk	NOT
@YaThinkN Noely I see you've become hysterical since I last saw you. Don't blam you one bit, you're in Qld right?	NOT
@BrianMeadow0117 @18TruckaMan @realDonaldTrump HAHAHAHAHAHAHA....your hysterical....like you know shit...tEump has… https://t.co/MrMcprdmYD	NOT
@jojolang9 @KurtSchlichter Congratulations, Jo. You are the most hysterical person I've ever encountered on social… https://t.co/SYjwdHITsF	NOT
@3kad3 @JesusInAmerica @PF_Olson @eoghanmcdermo @FoxNews That's hysterical though you didn't mean it to be	NOT
Absolutely shameful 27 month sentence!! Woman jailed for false rape allegation against police officer https://t.co/tds9YnOF0t	NOT
I don’t know one woman who has not experienced harassment, the gamut from demeaning comments all the way to rape. #WomenWhoRoar #MeToo	NOT
Male logic is a woman should get life for accusing a man of rape but an actual rapist shouldn't	NOT
If any woman is a victim of sexual assault I pray you read the #metoo timeline, having an ex who was a victim of rape tell me she was and	NOT
Doing an even bigger eyeroll at the 'famous' TW tweeting their sick little pornified rape fantasies, we see you dude ... NO WOMAN says that	NOT
Brilliant, stone a woman after rape, there is no scandal. https://t.co/tzvGXBpDnZ	NOT
#WorldFoodDay Thank you for celebrating Sri Foodnaath day. Please take action against that woman for refusing rape… https://t.co/CU2D3KmSgt	NOT
Even if a woman goes to a nude beach .. doesnt warrant sexual abuse assault or rape .. stop victim shameing #metoo	NOT
This is what's so worrying. At one end, asking a woman out for coffee. On the other, rape. It misses what actually… https://t.co/0I1KgcBRuo	NOT
#Nigeria #news - Family of nine #Iraqi asylum seekers gang -rape drunk woman https://t.co/bp9exiEsuO	NOT
THINGS GOT HEATED: BREAKING: Woman Sets Pedophile Muslim Man on Fire After Catching Him Rape 7 -Yr -Old Daughter https://t.co/CRywZX1rQJ	NOT
@kellyhamilton49 @BachynskiBomber @SethAbramson Says the woman who supports rape	NOT
Also just because a woman has been drinking is not a invitation to rape. #MeToo	NOT
@MCNMG @SethAbramson Says the woman who votes for rape enabling criminal and supports killing babies	NOT
@JackyHolyoake @FireWomon See you are doing it again. No woman who is criticizing McGowan is saying or thinks jokes about rape are ok.	NOT
@deBeauxOs1 I cannot imagine any woman who does not have a sexual assualt or rape or both even more than once. Sad… https://t.co/aPsW4URJNa	NOT
5 Tunisians try to rape Lampedusa woman (3) https://t.co/x6AAATWb40 #news #show #technology #sport #economy #cinema #football #world	NOT
The @IEBCKenya as currently constituted is merely a cunt hole. There's a lot of scum in there. @kwamboka_akombe Just bolted out of the mire	NOT
@LiquidHbox u fucking cunt u wanna fuck me duck hole cack lord bafaf, EXcuease me, i wang to flout ur hbox, please suck me dadd. top 5 gay	NOT
Giving You A Sneak Peak Of Her Hot Little Cunt Hole https://t.co/Mr8x6U401m	NOT
Looooooooool I can’t believe ‘BEN WOTTS’ aka dick head fuck boy send me a pic of his hairy ass hole n asked me to peg him.. weird cunt 🤣🤣🤣	NOT
k i come on to twitter to make fun of you but i dont fucking need to bc you do it yourself fuck off cunt hole https://t.co/RINV9CFgOz	NOT
@watermeloser Also cunt hole is redundant	NOT
Getting my monster prolapsed cunt totally fucking destroyed by the one and only VERSFFLA ❤️ my hole is so fucked up… https://t.co/VL6wyZPUd1	NOT
FYI. Mariah rhymes with Pariah which in German rhymes with washed up has been cunt hole. https://t.co/6qqOVh92gr	NOT
Johnny Castle loves always wet warm fuck hole of Rilynn Rae with tiny bottom and trimmed cunt https://t.co/K2XEWvdWhV	NOT
@DonCannon @DJDRAMA Ole fat neck ass nigha . Release the motherfucking song ... I’ve had it with you cunt holes	NOT
Xd @Idubbbz tight hole lost <3 Kids @metpoliceuk ok cunt penetrate @Cylsz @BhadBhabie	NOT
@jonoread @Davee8989 Fat cunt most likely made the hole lmao	NOT
"""Love seeing how girls publicly compliment each other """"Oh wow. Stunnerz. Bae""""And in the same breath send private texts to their friends saying the same person is an """"insta-whore / attention whore / D-craving attention seeking skank with dumb shoes""""Hilarious#MoreThanTwoFaces"""	OFF
@BenSasse So THIS doesnt matter as long as hysterical women dont interrupt the important white mens business matters?	NOT
@DC_AR Poor little SJWsnowflake so confused and fragile. You hysterical leftists haven't resisted anything. Your 'winter' will never come.	NOT
Why would u play with my pure heart u fucking hoe bitch?	OFF
@WildeFreedom @CNNPolitics Really do tell! Hysterical? Strange tweet you got there. Hysterical is supporting POS #4… https://t.co/Cr9z3LZqT0	NOT
ugly skank bitch >:(	OFF
THEN STOP SAYING IT CHRISTINA , fucking pussy stfu stop jocking her she dont be worried bout you you acting like flight	OFF
honestly a bitch didnt deserve shit this whole year or whole fuckin life so why q bitch always complaining ugh fucking hoe	OFF
@ULiaison @sarahdavywrites @SkinnypigsUK @tentspitch @heatherpea “Brutal & shaming”? Tad hysterical don’t you think?	NOT
@AnnCoulter @DonaldJTrumpJr You'd be the one to know about hysterical woman, though you have cornered the deceptive category.	OFF
"""Bitch be starting lmao sis """"do what you preach""""??? Speak for your fucking self you fucking cunt"""	OFF
#CubeIsOverParty Hyuna made people pay attention to her message. And even when the entire public was against her she never changed who she was and what she stood for. No matter how often she was slut shamed. She is THAT fucking bitch. She will always be THAT bitch.	NOT
.@FLOTUS, I didn't hear you saying anything when you husband was talking about grabbing women by the pussy. That's ok tho? Go play in the garden in your stilettos and stfu!	OFF
@BenSasse Not having Merrick Garland as SCOTUS is absurd. But Im just a hysterical woman, right asshole?	NOT
@ziadwaeladawy Now people want to attack eminem because hes older and they think hes garbage. People have the balls to talk shit now because they think revival is weak and whack but BOYY! Why didnt you pussy fucks respond back then? Scared to get bodied? Doesnt matter, YOU STILL ARE!	OFF
I could not care less what the porn model skank thinks.	OFF
@ABC Hey, immigrant skank ass HO, look, there's an older, fatter less hair dude, AND HE HAS 5X THE THAT YOUR PATHETIC IMMATURE HUBBIE HAS !!! GO ON, GIT !!	OFF
@anncoulter - right on the money as always! #MAGAAnn Coulter: Booker and Harris 'competing for Most Hysterical Woman'	OFF
to everyone saying hyuna ruined edawn and pentagon needs to shut the fuck up. she didnt ruin it, yall who complained and sent hate to her did. because of yall sensitive and jealous asses this is what we, actual fans get.	NOT
Suck a dick and choke you bitch	OFF
"@JasonHalle No they don't get it. We're a bunch of ""hysterical women"" as they put it."	OFF
@Sexyarse69 First ima smack that ass then eat that pussy from the back then wrap your hair around my hand while I choke you and slide in slow and long strokes tease u then start pounding that pussy	OFF
Stfu you taking all this shit and I still make more money than you do you broken depression pussy ass bitch	OFF
