Text	Class
Sorry Bad message(Gay people Nice )	NOT
"Govt should analyze the impact rather making new laws against men. I did not
see if the guy has done anything wrong. You are the hero. I appreciate that
you surrendered."	NOT
Chambal Tigers hii.j	NOT
Into superb tha	NOT
"Its Time to Establish ""Men's Commission of India""."	NOT
<https://youtu.be/46lrFoRgnoA>	NOT
We want more videos like this 🙏🙏	NOT
tista sinharoy nice	NOT
Do 4th	NOT
Amazing Boss 🔥🔥	NOT
U r right 💯	NOT
"They portraying shahid as a man who drinks all day and making him look like as
cool as possible , dude if u are going go drink that much u will look like a
beggar or most likely die within a week"	OFF
"[9:29](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=9m29s) so true.. It has
nothing to do with girl's life just a character of hero's life."	OFF
"I swear , Bollywood ke bare me such Kaha  
Bohot hi sensless Unrealistic , every decade  
Nothing new Love... Breakup... Drugs..Femenism...Villan.....No Logic...  
No serious.. message...iteam song...Heroine..Slave.. Total waste of time...I
think never will be ... only few movies  
Wast of Money...."	NOT
"I hate Ranu mondal I hate her voice Fuck off
[#Ranu](http://www.youtube.com/results?search_query=%23Ranu)_Mondal.
Mera jeisa kon kon hai hit like...👇👇👇"	OFF
Please your mobile number sand me now	NOT
@Farabi Farhad yes...I also agree with u	NOT
Fuck boy 😂😂😂😂😂😂	NOT
Haha one dislikes is done by sandeep vanga reddy	NOT
"Once your comment . You are
an honest men . I like your comment ."	NOT
"Do just one change to yourself, Avoid ""ma chod di"" gaali. It's a very very bad
manners. It ruins your character. Please..............."	NOT
"I say from India. Parimani mam you are very beautiful. I Miss you so much. I
did the political science Honors from Jamia Milia Islamia University. I also
wish to visit you in Bangladesh. Happy Life."	NOT
"chutiya spotted. liberalism doesn't means what you said. feminism doesn't
represent what you said"	OFF
@Random Talks thanks for suggestions	NOT
Beggars are now everywhere 'hit like' if you are agree.	NOT
Oosam brother	NOT
U r right bro	NOT
Thank you Bhai	NOT
"Immediate action should be taken by government for fomenting wrong massage to
entire society.When our bonafide government start taking stringent  
action on such insane, corrupt anti-nationalist animal."	NOT
Love has no gender...😀	NOT
The director is homophobe. Wrost movie ever.	OFF
"It should not be allowed  
As in army there are army there are amny activities  
Where they have to live in the camps with no connection with there base camps  
Like north east or some parts of j and k .  
It homosexuality is allowed it will become more thn a disaster to our
prestigious army.  
As those people will also provoke others to indulge in the same ...  
Jai hind.."	NOT
Won my heart, brother. Very beautifully explained.	NOT
Karan GOAGliya yes	NOT
This video is made for people like you only😒😒😒	NOT
"Moral of the story ""never speak publicly in a language you are that bad at"""	NOT
Salute to u jahagir.	NOT
l like this motivation	NOT
Nice work man. Liked it.	NOT
great man	NOT
I just wanted a review 😅😅	NOT
"Arrest her and others under UAPA for inciting violence by misrepresentation of
the act."	NOT
nicetip	NOT
Too good bro	NOT
thats right ekdam sai kiya isne	NOT
"Lots of love from
[#theknownartist](http://www.youtube.com/results?search_query=%23theknownartist)"	NOT
We don't care what feminists say?😛	NOT
"Dat cunning woman Arundhati need a doctor she is sick I feel sorry for her n
over her situation lost cognitive sense"	NOT
"Liberals? Dude u embarrassed yourself in this video. I haven't seen the movie
so idk if this movie good. But u have embarrassed yourself seriously so dont
talk about the topics you dont know anything about. I am not feminist"	OFF
"Yes avengers and fast and furious are extremely realistic !! Bloody anpadh
gawar hypocrite loser"	OFF
"Anuroop, he's talking shit, from 1st line to last, im also against to self
destructiveness, but dont tell me to become a emotionless robot🙏 if a girl is
silent, that develops/create more opinions,
[8:45](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=8m45s) silent people(male
or female) have more opinions(bcz they keep mind calm nd think of several
things) and better decision making skills, because im also a silent guy i
know👍! I cant listen to his shit🙏🙏🙏"	NOT
Tere naam was 100000x better thn shitty kabir singh👎👎👎👎👎	NOT
Hate ads between video... 😏	OFF
"Most despicable and a daft and ignorant lady arundhati Roy is whose claim to
fame is a nit wit fiction. Now condescending the sheer identity of beings by
naming..... What a mortified ides...."	NOT
"I didn't watch that Kabir Singh movie.  
But I watched telugu version Arjun Ready.  
Reluctantly I agree with Shwetabh ,but in ""Arjun Ready"" hero will move on,
give up his bad habits after his grandmother's death and not for that girl.  
Though he has bad habits, I felt his character was genuine. He didn't not want
to escape from punishment or Karma for his deeds. He agrees his crime in the
court. He didn't not want to escape like a coward.  
And lastly he knew that he is wrong. He knew that, this is a phase in his
Life. He knew he is going to be changed and want to change but can't because
he is addicted.  
Sincerely I didn't like Shwetabh's point of view for the first time. May they
changed story line because of Bollywood's pressure."	NOT
"Osm movie boss  
Altime blockbuster"	NOT
Shwetabh bhai on fire 🔥	NOT
"Stop giving more views or reviews and publicity on Kabir Singh..it has already
got too much .. it's enough.. it is not at all worth giving so much importance"	OFF
imo namber call me 008801850322634...ok	NOT
I understand Didi,	NOT
"@Aqal Mand Yeah. Dumb Rahul bhakt. If you can pelt stones and burn down buses
and trains.... It's obvious that the 'facist' regime would use a heavy hand to
spank your ass. So don't make a fool of yourself and find peace with the tool
you play with all day long."	NOT
Md Shahin right	NOT
"Before the advent of internet, social media n videos sharing platforms people
like arundhati were seen as elite writers, liberal and intellectual bt time n
internet has broken their charm n it has shown that they r nothing but rabid
haters of india, supporters of anything that is against india."	NOT
"**Hahahaha Kabir Singh ke ghanti bja de yar!!!**
Well done!!! After watching this video, he would work in such a movie:D"	NOT
Awesome Bhai 🔥🔥🔥.....please make review on joker movie.	NOT
"I literally saw one of my junior's watsapp status where he has written that
Kabir sing movie has inspired him a lot. When I asked him what was inspiring
his reply shocked me. He told me that he liked the way Kabir loved that girl."	NOT
"Even alauddin khilji, bajirao, tanaji,padmavati, mastani dance in Bollywood
movies😂😂😂"	NOT
thanks sir	NOT
Shaurya Arya I will not fuck you and homosexual	OFF
ओमकार देशमुख why?	NOT
Who is she.....may be she has escaped from some mental hospital...	OFF
Haha what a joke..u should not speak dude	NOT
Kill these bastards tooo...	OFF
"If film had show from Preeti point of view then it will be crime drama not a
romantic film."	NOT
"This is Kaliyuga....  
Pseudo and Fake Liberal Women are digging their grave......"	OFF
Suggest some books brother .☹️	NOT
**JOKER** review plzzzzzz	NOT
"This is the first video I'm watching from ur channel... I really enjoyed it..
Already subscribed ☺☺ keep doing the good work and make awesome videos.."	NOT
Homosexual should not allowed in army bcz it will distract army men.	NOT
Porimoni I wanT To fuck Youuu BabY 😍😘	NOT
You are gost about it 😚☺️	OFF
siraj mia নেগেট	NOT
"Chup madarchod  
I always supported you but this tym you are wrong"	OFF
Very nice😍😍😍	NOT
dho dala pratik sir heads off to u	NOT
nupur..plz come on yaar😂😂😂😂😂	NOT
awesome <3 love you veere	NOT
Awsome understanding and review 👍	NOT
Thank God for women like Deepika Bharadwaj that gives us some hope!	NOT
Arnab , right to freedom of expression and speech is not ABSOLUTE !	NOT
Nation want to know when u leave.......	NOT
"Freeze her Bank account n funding source n starve her to destitution,disease n
death"	OFF
"Because ashiqui 2 was remake of Hollywood movie A STAR IS BORN therefore that
movie is realistic."	NOT
"Madhu Kishwar ight be fine but she is very hostile on Twitter and very
disrespectful. At least she should behav gracefully on Twitter."	NOT
Very nice explanations shewetab bhai	NOT
Oh god	NOT
"Well women rule majority of households & even a saying goes ""women r always
right"","" man should listen to wife"" etc so why not complain about toxic
feminity?"	OFF
"Who are these sus scofa supporting AR? We gather all these secularvengers, put
them on a plane piloted by Owaisi and send off towards The Indian Ocean. Guess
who would be the air Hostess?....Mamata Mufti , Kavita Khalid, Arundathi
Andrabi, Kannimozhi Khalifa. The toilets cleaning contract must be awarded to
Kamal Nath, Ashok Gul Ghelot, Rahul Rashid, Kamal Hassan. Happy landing."	NOT
"Thats true 😕 most of the indians are a bunch of emotional illiterates
They fall in love with a random foreigner reacting on shitty bollywood movies
😂😂
And a group of 3 villagers are trending #1 on youtube since last 3 days by the
grace of these bloody indians 👎👎"	OFF
Awesome bro	NOT
"Saurabh Dwivedi is behind the lustre of Rajdeep Sardesai who has swayed his
pitch black clouds in the Lallantop, in place of impartial they r becoming
leftist n partial.  
Rajdeep is a blot on journalism, coz a journalist must be transparent n
partial. Thought can be, for a journalist is a human being. But, the thought
should not affect ur profession. I'm a teacher who tries his best to respect
the profession. Rohit Sardana, Shweta Singh, Pratik Chaturvedi, Rajat Sharma n
News Channels (not always) NDTV(Never) etc r exemplary."	OFF
"Look at his T-shirt. 😂 😂 😂  
High level single person.  
Like me"	NOT
The proposal of male to female was good rest of vedio was making me cry	NOT
U r ri8 bro	NOT
Nicetips	NOT
just super boos	NOT
better to watch tvf than this horseshit movie	NOT
"Thank you Bhai.  
At last you took up this issue I've been requesting u since the release of
Arjun Reddy. Thank u very much.  
👍👍👍"	NOT
Great bro 🙏	NOT
"First time heard a honest review... Others are judging the movie without even
watching. Exact n true review. I agree with your perspective."	NOT
Call	NOT
"hollywood making joker
bollywood making housefull 4 so proud of bollywood"	NOT
Kabir Singh fucking story	OFF
make a review of the movie Chichore	NOT
"And what about the girl's life? He left her but he's man! His body doesn't get
affect after sex! After even leaving her beloved one he still went to various
girls.. But what about her? She was giving birth to a baby ... nurturing it
all alone. And then still the film protraits that the girl destroyed his life
and he looses everything!"	OFF
Superb yrrr	NOT
"I was surprised to know that she is Pronoy Roy's cousin..she is basically
Christian by religion and she hates hindus even before Modi regime"	NOT
I like this movie	NOT
"This is the result of a false dowry case . Andhra Pradesh in India is the
state that has the dubious distinction of the worst abusers of the 498a . Most
false cases are registered on Andhra Pradesh ."	OFF
"I went to watch the Punjabi movie Shadaa(Translation:Unmarried) at the time
this movie [released.You](http://released.you/) can sense the enlightenment my
mind has achieved. 🙃"	NOT
Love you sahid kapoor ❤😘💞😍❤😘	NOT
Nise Video	NOT
OK bro .....	NOT
So Kabir singh is devdas without consequences.	NOT
Why I wasting my time here!!	NOT
"i m 13 reasons why these days and indians nees to watch these kind of shows or
movies. it was such a nice experience , it was so deep that i dont know when i
will be over from this these series and i hope that time dont come."	OFF
Where is Movie Review????😠😠😠😠😠	NOT
"this guy is the most sold of them all. She is protesting with a smile u. I
dont know how all u can say that she is lunatic."	NOT
"Dear youtube,  
  
  
Please develop some ways so that we can give more than one like to some
videos..... I was in dire need of giving more than one like here ... because,
this man made me think to sense and he leaves no stone unturned to expose the
shallow and misinterpreted HEROISM ... !"	OFF
so now boys will also be raped in India😂??	OFF
You're right vaiya	NOT
Director me guts hai. Excellent movie	NOT
19 :30 👏👏👏salute u for this	NOT
"Haha we Indian audience made this a blockbuster -LOL (I haven't even watch
this movie) Sorry Shwetabh bhai for making u watch the movie (for torturing
you).Thanks for doing this for me , I was waiting for your review , I thought
I will watch the movie if only you recommend us to watch it .Thank u for
saving 2 n half hours of my life ."	NOT
"Domestic Violence claims 170 thousand husbands:- In the last twelve years
(1996 - 2008) 170,000 husbands have been claimed by rampant domestic violence
against them. In a shocking revelation of suicide statistics for the year 2008
reveals that almost double the number of married men have committed suicide in
comparison to married women as the report attached here corroborates. It
states that in the year 20"	NOT
"Arnab why do you get these idiots like Kasturi, Sunita Chopra to spoil the
dignity of your show.."	NOT
"vipul bisht they weren't shown as child when sardar and nagma got married and
yes if ramadhir was 80 to 85 by 2000s they should have showed him like an old
man of 80s but they showed him as someone who is barely 70 years of age,infact
he was looking 65."	NOT
"Arundhati Roy = Mentor for Kanhaiya, Umar, Shela Rashid..all part of tatti
gang. They should be buried underneath earth for peace to spread."	OFF
"When poor people become rich they forget what they was before but she is those
kind of people she never realise what she was I didn’t like her from the
beginning she is a liar she is a bitch"	OFF
"688 dislikers are the cast and crew of kabir singh.....

😀😀😀😀😀😀"	NOT
Jahangir great job	NOT
More of these kind of program needed	NOT
Right Bos	NOT
"@Ahalyaa Namid I live in Bangalore, Karnataka & I understand your fear too but
I felt after this much heated debate & understanding its actually fine to be
friends & if we feel we r bad or not trustworthy then we can always block
right? So i thought just all this & wanted this plus I am a guy who just says
what I want hence asked u this out of random so if u still want my number I
can put it here but copy it soon & I'll delete it off"	NOT
"This ancore and this TV news chaNel  
Did not know any things about to matter of army and Kashmir, he always bring
the unnecessary drama."	OFF
"haroonrasheed vc why is the rss agenda? Please tell me. Since you are a part
of RSS, since you are a relative of Modi, since you have done your research on
rss, please tell me what their agenda is? Send me a link to their agenda or
anywhere of their website. Send me proof I’m waiting"	NOT
very good	NOT
"Why animals(other than humans) dont have these same sex attraction? backchodi
hai ye...homo-lomo . huh!!!? my life my choice....mera bhi man karta hai GTA 5
jaise gun le kar nikal jaaun road pe.......INSAAN ki dimag ki bakwas hai ye"	OFF
"my friend had suggested me to watch arjun reddy (the telugu version) and after
watching that i was really dissappoinnted with him for his selection. as he
said indians are chutiyas . they take movies really serious."	NOT
No view 356 like how?	NOT
Nice brather	NOT
I'm sure u watched film companion review video 😂😂, she is dum	NOT
It is very bad	NOT
speechless bro...	NOT
Sedition for her	NOT
Same opinion 👍👍	NOT
Tnxx brother	NOT
Great Man	NOT
I think she is half mental plz send her to mental hospital	NOT
"@Rishita Pandey these guys don't know meaning of feminism. In simple words it
means equality. We are not property of anyone. Thank you."	OFF
"Yess you are right. We ""feminist"" have problems.  
  
how can you justify that anyone come to your college and kiss you without your
consent. And many more things  
  
I know people with orthodox mentality according to whom this patirachy society
is best what about female rights.  
Sorry but disappointed 😔"	OFF
@Exchange Gallary hummm	NOT
Very bad	NOT
Being kabir singh is chutiya in real life	OFF
"As always you nailed it . Bro please make a video on value of relationship(
family ,friends ) value of life and responsibilities ."	NOT
I love u boss	NOT
what you say is absolutely right...i gues ye soch sabki ho...	NOT
"The man lost both his parents due to legal terrorism perpetrated by this
woman.  
If the woman hasn't succumbed to her injuries, she'll live the rest of her
life with the same feelings of personal loss."	NOT
Wow osmdance 😍	NOT
Little knowledge in always dengarous..... it's really....	NOT
Hi s	NOT
This is not a movie review. Its a propoganda.	OFF
He did good JOB, MASHA ALLAH , LET HIS PARENTS BE GRANTED PARADISE BY ALLAH .	NOT
But wr is arundhati roy	NOT
"Modis game will be over let muslims get hindu names this way ncr wont effect
them..get the documents n next modi will loose on vote grounds lol"	NOT
"Anchor seems to be a spokesperson of bh  
BJP Gov. Biased media"	NOT
Eagerly waiting for this video thanks for your response bhai love u❤	NOT
Good job bro. Keep up updated	NOT
Ranu is a big dog and big pig	OFF
"[16:40](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=16m40s) we people take
it as Romance 😂😂😂"	NOT
"Arundathi Roy please register your name as falthu kuttha instead of kungfu
kuthha"	OFF
"No one is gay by birth.  
They are just mad.  
Send them to mental asylum."	OFF
"it's not that big deal ... grow up and let them enjoy ... and let them live
tgeir life as well ... homosexuality is not a problm its just a bit not so
normal .. but its acceptable guyzzz ...stop Being narrow minded ..."	NOT
"Bro. how can you be so great. its a pleasure to listen to your thoughts. so
straight to the point and realistic.❤️"	NOT
Mission mangal trailer update	NOT
"Typical Feminist are only 20 percent....why to give them so much
importance..... You are Glorifying them don't you think Pratik..... can't we
ignore them... Because they are not representing India......."	OFF
"Ekdam shai bat hai yarr  
A teenager like me will highly get influenced by these movies.  
You gave a right idea about bollywood  
Thanks a lot."	NOT
"Thought this review would roast feminism again, but thankyou for responsibly
putting this review. Brilliant. 🌼"	NOT
"like for Kabir Singh  
Comment for veere di wedding"	NOT
Loved it bro. Subscribed you. ♥️	NOT
"Arnab is agent of ranga billa  
Paltu kutta of bjp"	NOT
I usually love ur reviews but this time i disagree.	NOT
"👍the thing on feminism is true coz...though being a girl I can feel that the
motive of feminism is more than to form a reverse world ..not any equality
...ki if boys rape ..we will too do same except fir literal ""equality"""	NOT
"I would had done the same thing as he did.  
  
Moral of the news - Murder solves everything."	NOT
It is remake of South Indian Telugu movie Arjun reddy	NOT
"you said everything right about them Feminsts will love when woman are
sexoholic , one night stand lovers . And who abuse MC , BC , drink alcohol .
Like four more shots n veere di wedding ."	OFF
"I watched until the 'sex threat at the knife point' scene & couldn't take any
more & deleted it"	NOT
Actually she was a prostitute before being a singer.	OFF
I am lesbian. l love you who ever made this.	NOT
130 dislikes... 130 liberGandus	OFF
Her name is kingfish kutiya	OFF
Good video	NOT
The most honest person in entire country	NOT
"madam the sick mentality always sees negative in every content just like you.
We cant stop people thinking wrong in a positive movie..its all about our
decision and this is just a movie, it cant be real, everyone knows it except
some like you."	OFF
"Some guys just get damn ideological in some films like they are gonna add in
secondary education."	OFF
Alok Nandal age	NOT
Bhai so true that's why we're not producing quality movies ?	NOT
Amina bhatti hi	NOT
Thanks man i never saw from this perspective!	NOT
Loveeee uuu sir....mucchhh respect🥰🥰🥰🥰	NOT
@usher luck i am not comfortable on whatsapp right now. I hope you understand.	NOT
Arjun reddy is king...	NOT
"@[5:50](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=5m50s) he is talking
about which movie?"	NOT
"**Well..movies like Super 30 should be encouraged rather than Kabir Singh..I
know Super 30 was also kind of fiction because of Bollywood chutiyappa...but
that movie is 10 thousand times better than Kabir Singh.**"	NOT
Bhai get well soon	NOT
"For Feminist's a Answer In Kabir Singh's Language ""Fuck OFF"", We don't Care
What You Feminist's Think."	OFF
@Asma love is love hyyy	NOT
student vs Teacher Hii	NOT
nic	NOT
Superb boss	NOT
@aditi Mojumdar hi	NOT
U rockzz nupur	NOT
Awesome.... Sirjii	NOT
"@ansu sen have ever you used pipe of a rifle as vegina?  
Then why do you have a mindset that they are always horny people"	NOT
Shwetabh bhai is backkk....go titans	NOT
Thanks for showing mensutra word in starting	NOT
"completed my PG before everyone else. I mean I was the youngest among my
classmates. But, I was always mature than everyone."	NOT
U r fire broo🔥🔥	NOT
"I completely support the general. No gay sex in Army so conduct unbecoming of
an officer."	NOT
ARNAB THE SLAVE OF MODI...	NOT
((((((((Kabir singh affected by phyton spirit.)))))))))	NOT
Heavy	NOT
"Not sure why this lady is not getting arrested for misleading people...time to
ensure that Democracy does not mean people like her can blatantly lie or
instigate violence. By the way just a suggestion Mr.Goswami...would appreciate
the debate to go with less shouting and people speaking over each other as it
becomes difficult for a viewer to catch the real point of view. You are the
best and hopeful am sure you know how to solve this issue...thanks"	NOT
Excellent	NOT
"Homosexuality is a type of mental disturbance.they have right to do anything
but army is not a joke they have some diffrent rituals"	NOT
Ranu	NOT
Yanty Hariyanty	NOT
@S Kumar hii	NOT
"what if the movies says the normal story of any boy who was self destructive
at a time but after self realisation he became responsible enough to bring her
back and also understands all his reponsibilities towards family and friends
people are not mature from thier childhood they evolve by the time just saying
manipulation and potrayal in wrong way does matters or we can say the way we
potray and see something depends on the individual"	NOT
Superlikes for this one 👍👍👍👍👍	NOT
Sorry	NOT
"Why do you give any credence to Roy? Make her irrelevant by not inviting her
to your shows. You are also in colpable if you invite rotten characters on
your program. She is relavant because of your channel."	NOT
"one advice big brother..can we expect the background to be more symmetrical
and bright your spectacles are shining ....content is lit🤟🤟🤟"	NOT
"@Anonymous alien I wanted to do so cause that fucking character and that
bloody film has changed our Telugu Film industry. That film has it's impact on
many artists here. And changed the life of cast and crew who ever worked for
it.  
And I just I liked that film..."	NOT
sur plz make a video on parlayament नारे - बाजी	NOT
"[https://www.youtube.com/watch?v=hL1BnPznRqI&feature=share](https://www.youtube.com/watch?v=hL1BnPznRqI&feature=share)
Azad Vai"	NOT
Kubh.sundar.ov9.vdromohela	NOT
"Immediately put this liar idiot behind bar....why so much argument and debate
needed for this lady?"	OFF
I missed your videos 👌😄	NOT
When will Bollywood stop making such movies with no stories..	NOT
Nice tips	NOT
Good starting.	NOT
duty free accent is the highlight of the debate :D:D:D	NOT
What nonsense Neha & Flobia are talking ?	OFF
Thanks 4 the video ✌✌✌	NOT
"All those feminists who are criticising the film did not understand at all the
meaning of the film. Nowhere did the director tried to justify Kabir Singh or
tried to portray him as a great human being. It's the story of a flawed
character, his downfall to the path of self destruction and final redemption.
Actually for me it's quite an inspiring story. We all have inner flaws and
demons within us and are constantly fighting with them. Kabir Singh became a
victim of his inner demons which led to his downfall. But its inspiring to see
his final redemption after controlling all his inner demons.  
So I request all feminists to have some basic knowledge about films before
trying to criticize. They should watch the Oscar Winning film of Robert de
Niro 'Raging Bull' before judging Kabir Singh.  
As usual a fantastic video by you Pratik ji and by your sound reasoning u have
given a tight slap on the face of all these feminists."	OFF
"@Rajender ji12ewcgsdffeewandal can yu call me dear on 7045495339, im in
muumbai"	NOT
"Krishan K. Singh in this movie his character was not at all promoted. His
father stopped speaking to him, grandmother didn’t want to see him this way.
Only his friend and brother wanted to save him from his distructive life.
Hospital was against him and he took responsibility for his drinking and told
the truth so I don’t know what you mean by promoting his behavior. This a
movie and it is different types of character in the world and that’s what they
are trying to show. Story of a broken man that needs saving. In the end he
takes responsibility."	OFF
1 viewer	NOT
Please mind your words. Whatever you are speaking is shit.	OFF
If her grandfather reborn. Still she can't bring the govt down..	NOT
"Name will be Kasturi Shankar and they call Jesus Christ, thats how wolfs 🐺
covered with goat 🐐 face..."	NOT
I did	NOT
@Sreya Roy thanks	NOT
"RECENT PROTESTS r GLIMPSE of civil war which may start in next 10 yrs..  
1\. what is degree of preparedness of HINDU?  
2\. BJP govt is vital in STATE to curb JEHAD.  
3.NIA need to eliminate DIRECTORS of such show..  
  
But HINDU is worried about 100 rs onion, free electricity, GST.."	OFF
@Vikram Matthews agree	NOT
Please share your opinion fight club and dark Knight quotes.	NOT
"The contemporary feminist lives such a comfortable life that she has the time
to complain about such trivial nonsense like manspreading and movie characters
being a little too masculine. And if she wanted to, she would make a video
about the movie, degrade it to the point that people would stop watching it
not caring about the hard work the creators put for it and a female host of
her channel would laugh about it and so would their audience. But I’m the one
who is sexist if I complain about it because according to feminist theory, I’m
privileged and the power structure gives advantages to men. What advantages?
They can’t say. And because of this power structure, sexism towards men
doesn’t exist. According to feminism, I am so privileged that I don’t even
have the right to talk about gender issues. All of my opinions are
automatically invalid because I’m a man. I am a man – I am evil, I am
disposable, I am privileged.  
The thing is, I actually do care about gender equality. I would gladly point
out real sexism when I see it being done against women, something which the
new wave feminists bafflingly neglect to do when it’s being perpetuated by
anyone. But feminists don’t return the favour. Their narrative is that I am
the cause of all the world’s problems and I have to be the one to change, to
make sacrifices and give more and more to them because of this imaginary
bogeyman called the “Patriarchy” which they claim gives me all the systemic
advantages in society. The concept of a patriarchy is essential to their
ideology and this core makes the ideology paint me as the oppressor and the
villain and I’m sick of it. I’m not a catcaller, I’m not a wife beater, and
I’m not a rapist. But I’m held accountable for the actions of the few men who
do these things and that’s bullshit. And it’s exactly the type of bullshit
being perpetuated by several social media sites and YouTube channels - the
idea that men are the problem, that we should be ashamed of what we are and
that masculinity is toxic and needs to be stamped out. Feminist may claim that
they don’t hate men but actions speak louder than words. If you call yourself
a feminist but if you agree that all of the things that I talked about are
wrong, then you need to stop calling yourself a feminist. You don’t need to
call yourself a feminist to be an advocate for equality. Feminism doesn’t hold
a monopoly on that as much as they like to think they do. And if you truly
value equality, you will drop the feminist label and stop trying to defend it
because it is – destructive, divisive, counter-intuitive, and predicated on
lies and misinformation. Feminism is bullshit and it is unworthy of respect."	OFF
"Hitesh Kumar watch this video at least once
[https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.youtube.com/watch%3Fv%3DfN5xFCsClI8&ved=0ahUKEwjh54fflojXAhVJsY8KHUCbCS0QwqsBCB4wAA&usg=AOvVaw0E4BmZd_8pGeEsQq-
NygHn](https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.youtube.com/watch%3Fv%3DfN5xFCsClI8&ved=0ahUKEwjh54fflojXAhVJsY8KHUCbCS0QwqsBCB4wAA&usg=AOvVaw0E4BmZd_8pGeEsQq-
NygHn)"	NOT
You contact us at +306944127528 Phone number +33751085649	NOT
"Film rating should be 7.4/10  
Now, coming to pros - 1) Shahid Kapoor's acting.  
2) Kabir Singh character personification.  
3) Songs  
Cons - 1) No need to say about scenes.  
2) Kiara's acting  
3) Alcoholic...  
Overall this was a nice movie and one of the best in 2019."	NOT
nice movi	NOT
"@Shashank Singh then by that same logic films like lipstick under borkha or
veer de weeding also should not be made.. right .. coz it promotes misndric
attitude among woman. .."	OFF
"BJP has taken action in the past. Killed a journalist for talking against the
party."	NOT
She is not a sane person...She wants to break india.	OFF
Madarchod ...army is not a kids playground	NOT
169 dislikes from kids	NOT
Write boss	NOT
"You are dumb if you think that, nation building is the responsibility of the
people of the nation.. if they are getting influenced by films and doing wrong
thing the problem is with them not the movie"	NOT
@awadh kishor where have you seen men being something else?	NOT
you are absolutely true bro...but even politicians supports them	NOT
@Alijah hussain mirza I MISS U 😭	NOT
Laughing soooooo hard😅😂🤣😅😅	NOT
"This is the limit man... How can someone openly say to give wrong information
to government and moreover some people are defending her on national
television..."	NOT
"Kabir Singh is a black spot on Shahid Kapoor's career. After cult movies like
udta Punjab and Haider. we had a lot of expectations from him. But
disappointed."	OFF
Dog	NOT
kaisa hai launday ..	NOT
"Throw her out of nation . She is making a mockery of the whole bill. She
should not be heard Arundati we will call Kumphoo Kurt’s or Ranga bills . She
is sit . Get out of India . jail hind 🙏🏻🇮🇳"	OFF
O M G very funny	NOT
So nice your video	NOT
What is this book about?	NOT
"The more scary fact is that people actually liked the movie
I completely appreciate shahid's acting but the message and the stoy which
this movie has ...
Man this is toxic but youth in india will soon become kabir singh
Scary....."	OFF
That'S NOT GOOD	NOT
This idiot is giving ideas to loose citizenship	NOT
You give so much of negative vibe	NOT
Nice🤣🤣🤣	NOT
This is bullshit	OFF
the moderator sucked. Incompetent	NOT
[14:28](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=14m28s) 😂😂😂😂	NOT
Character less this issue women	OFF
"Arnab please stop crying please give them appropriate time to speak, don't
take more then 4 debaters. I am completely agree with you that such people are
demolishing Indian history we must expose them"	NOT
"i completely with with you bro.  
i really loved the movie."	NOT
@Subhra Halder tech talk	NOT
"Writing this comment at
[8:36](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=8m36s) so I don't know if
you'll say what I want to say but I can't stop myself commenting this that the
dashing and attractive look of shahid is shown in the movie which makes youth
think that they'll still manage to have that attractiveness ( Thick looking
beard, good hairs, those muscles and overall personality) in them even after
abusing drugs is so fake. And in reality if people start abusing drugs than
they'll become so unattractive bcoz reality will slap them so hardly and those
drugs would make you go bald, loose those muscles, loose ur charm, loose ur
social life, make you a failure in ur career and you won't even get that
respect as Kabir singh got in the movie)  
Follow shahid kapoor not Kabir singh and to add to this statement I've to say
Shahid kapoor went to gym and was on good diet for the role of Kabir singh so
understand the difference of reel life and real life of the actors"	NOT
Part 2 please	NOT
i forwarded everything, that old woman said . . . .	NOT
Haha	NOT
I always like your point of views brother.	NOT
Bitter truth....	NOT
I totally agree with you sir	NOT
"@Trixie Girll right, i just found that wrong, talk abouth positive also
shwetabh"	NOT
I always thought bollywood sexim industry.	NOT
No word🤣🤣	NOT
he is much more mature than any critic. but sometime he disappoints	NOT
"Thanx for uploading a nice [video.im](http://video.im/) a gay and im proud of
what i am no one has rights to judge us we all have equal rights whoever born
in this world .After all we all live only once .one life less enjoyments and
secret emotions."	NOT
"Bro and sister corector of lifestyle must be kept like human rightly one day
every human well face with angle of death the malakkuulmoouuth then everything
you see in your eye your beautiful face we'll darkness recording be careful
with it behaviour count"	NOT
I support u in ur war vd fake feminists	NOT
I'm girl I'm lesbian I love zoonish	NOT
"Bro finally I found a man talking sense about KABIR SINGH. Rest of the people
are admiring this movie under peer pressure from the lesser intelligent
masses. Dil khush kar diya tumne bhai.. :)"	NOT
"what jahangir bhai did was absolutely correct , that bitch deserved that  
rab rakhaa jahangir bhai"	OFF
I have same yellow bottle of cello 😍😍	NOT
238 dislikes from girls	NOT
Same bro	NOT
Subhoshree luks so ugly	NOT
It's been a long time!😊	NOT
That guy is AWESOME !!!!😚😚	NOT
"Sir I have not started the video yet but I know you will be right and I also
know what u are going to say so thank u for not caring about subs and likes
but more about our beloved India  
Jai hind"	NOT
