Text	Class
rt hiteshrangra sonia never criticis arvindkejriw  kejriw trash everi leader never criticis sonia touch 	NOT
da iamcolinquinn gonna reboot da jefferson dis time gonna weezi marri pre op tranni	OFF
one like your bitch slut	OFF
ladi approach ask religi said scold im go hell see crazi bitch 	OFF
hoe got gf complain life like hit right 	OFF
aint stevi js bitch cours youll call scum earthhi bitch hook theyr upset though	OFF
almost drag suit mate last night hoe realli came bang door 	OFF
rt mikediggem  threw pussi bt neva caught gay	OFF
earli bird get worm	NOT
eat veget youll grow pussi	OFF
rt capotoheaven soror girl absolut worst bitch	OFF
rt degg slow rap voic bitch suck dickfast rap voic bitch suck dick	OFF
rt  nigga alway wanna talk god gay pussi eat last night aint god 	OFF
made world seri ned yost fuck everybodi bitch low	OFF
rt    aknadnry khalilre dont care tho cracker	OFF
big moe rn like hoe haha yuhhhh	OFF
procrastin realli bitch	OFF
charli hors suck ass ouch	OFF
 im finna eat  lmao	OFF
boolin bando wit bitch	OFF
man cheat woman fuck  differ bitch  year	OFF
theblondebetch whoa sorri spell check error ho hey sorri	NOT
sad bitch wake messi like bitch find anoth career caus aint work u 	OFF
wanna touch da bitch fuck da bitch like bud dont trust bitch	OFF
dat da bad thing bout color day bring fight dont vite da victori partay	NOT
 lmfao that dead hoe gotta pay	OFF
realdonaldtrump call pussi	OFF
rapper say twat make feel weird 	NOT
rt tinatbh rt u broke bitch expens tast	OFF
rt farfrmaverag hoe aint solid  laugh hard femal dms avi pictur 	OFF
lashonta bad bitch time 	OFF
u cant stay amp expect chang u cant truli expect good man call nigga niggerit mean good person	OFF
 shannonmacleod want pussi nd dini mean cat	OFF
thelovemast im gonna nip right bud	NOT
rt raiallur yo bitch chose aint pimp fairi rippimpc	OFF
caymariee bitch	OFF
could meeeeeee bitch	OFF
 want pussi 	OFF
rt trapicalgod hoe realli aint loyal  	OFF
million dollar bitch slap ho	OFF
 semievolv monkey desper search valid mean life bbqd youd ok mango salsa	NOT
redisraw lol yeah bird chirp outsid bastard	OFF
rt  bitch havingno jobno futureno educationamp nerv say nigga want pussybitch caus 	OFF
 momma aint rais 	OFF
ever leav around yo bitch ima get stone	OFF
bitch olymp giant band aid look like mia design american apparel	OFF
rt inkflowz thot childish  call bitch 	OFF
rt darthvenn woman bird turn woman sky nigeria 	NOT
bitch said best way get man get anoth one smh dat ah hoe u	OFF
yall hoe	OFF
ivanrabago look ghetto fuck	OFF
tflye lmaooooo bro still got shit hoe box come back nigga	OFF
indiana aint gone give nicca shit  pose win last game	OFF
xoxonatti take pictur bitch scare lmao	OFF
trillbain bitch brain damag	OFF
bitch u guess	OFF
bet nigga  got charg murder tha intro gucci vs guwop caus straight kill hoe freegucci freeradr	OFF
sportscent usc senior rb anthoni brown call head coach steve sarkisian racist quit team   hes bitch	NOT
subway worker major bitch soldier come show respect	OFF
clicquotsuav new nip drop today rii	NOT
 smoke like  backwood  cop dem bitch da box woe 	OFF
fazeybabi kmichell souljaboy vouch ya pussi tho k	OFF
westsid im screamin fuck kd bitch	OFF
like bitch 	OFF
 fat bitch needa stop bite lip take pictur yall look hungri 	OFF
fact soulja boy  dif realiti show wit  dif bitch	OFF
know hoe wishi washi 	OFF
rt fleebiscuit shes sapiosexu jimmi neutron brain blast show im intellectu put pussi chainwax	OFF
vanessa fuckin faggot	OFF
maxkellerman close could bitch go  zip scorecard  right merci stoppag	OFF
realli line sing negro spiritu	OFF
dmv system recent restructur narrat outlin dant inferno edit dant fat pissedoff cunt	OFF
nigga aint worri bout nigga messin wit dey hoe nigga worri boit hoe messin wit dey hoe	OFF
custom tryna act like dont understand theyr say bitch dont understand im say	OFF
rt ezzzylov bad bitch let get right away 	OFF
rt xoxokellylynn yall hoe spend  bundl mk purs match wallet nail done dont 	OFF
stop smokin bathsalt charli brown rejectedpeanutsspeci	NOT
  woof woof sexi thug boy scalli	OFF
rt randal wedontsmokereg  dumb bitch smh	OFF
hoe ask time 	OFF
jihadi john behead journalist foley sotloff arab chariti collector  via breitbartnew	NOT
bigfinehorsee gone eat bitch	OFF
 lmao  amp aero sound young af talk bout hoe n weed n  finesseiam brah gotta listen shit	OFF
 imaddictedto girl w fat pussi slim waist fat ass n innoc  truuuuuu	OFF
shit trash lol	OFF
look like time look like biker bitch punk rock bitch  movi	OFF
wanna lie   hes fucc joke  ajay gotta whole bitch oml trynna argu wit amp shit like fir boi 	OFF
bojieasx slap taco tht hoe face 	OFF
rt mzkiccz dont tell bitch show 	OFF
rikkilove bitch cant retweet shit lol love hope your great bday 	OFF
jihadi news isi execut kuwait preacher redha lari coz   amp hamper reconcili nusra fatwa	NOT
bitch got  follow drive honda 	OFF
hate stuck bitch likeee stfu aint shit special	OFF
god mother think im stoner someon watch tweet lmfao ya boy clean nikki minaj pussi	OFF
give bitch ur heart shed rather purs give bitch inch shed rather  hoe aint loyal lilwayn	OFF
mom wasi hoe shes like hoe think learn	OFF
rt rashia quotabl rt chrissibaxt man aint appreci pussi definit gonna end anoth nigga mouth 	OFF
furrystoat record nohomo dont care unless gotta see everi sexual even bird dog	NOT
 idgaf hoe	OFF
naw im playin fuck bad bitch	OFF
worldwarze hoe aint loyal	OFF
theomaxximus  fuck pussi	OFF
your grind bitch shes knock booti 	OFF
gave move lil nigger push smh 	OFF
bae made deep fri oreo 	OFF
ajkfan big congrat expect blog rube chat day get sleep need	NOT
tripl nippl ass hoe	OFF
moyl retard lol start fellani instead ae rvp pleas come back fergi siralexferguson manchesterunit manchesterderbi mufc	OFF
fit girbuad strap bitch would raw hell	OFF
life aint shit bitch money pass weed like studi	OFF
rt whattheffact actor charli sheen bought  seat angel basebal game hope catch home run ball	NOT
rt  lmao fuck havemercyyi amp kalikushdol real talk bitch know fun	OFF
leftisthomosexu war cathol church kick high gear infiltr priesthood boyrap fag	OFF
cant get smoke unless bitch struggl girl doesnt actual great thing	OFF
hate nicca lol 	OFF
cant stand snobbi stuck bitch	OFF
realtalk hoe tri get serious someon dont expect anyth piec meat	OFF
khloee new backpack color last night  	NOT
stroke otha nigga hoe hobbi	OFF
fat bitch fat bitch heeeey	OFF
thatassholealan bitch ass nigga here new belt 	OFF
nigga straight hoe bruh ima stop fuckin em	OFF
aint neva care ah bitch say bout	OFF
rt ayysian life bitch slut would easi	OFF
allyhaaaaa lemmi eat oreo amp dish one oreo lol	NOT
tflye got hoe	OFF
rt officiallyic rt  fuck bitch caus gave boner went twice like adrien broner freckbar	OFF
bad bitch 	OFF
wait min nigga bitch lol rt  fuckthesteel httr dont give damn cont 	OFF
jewelxo pornhub get game stream featur dumb bitch gtfo pornhub get 	OFF
julietmunguia bitch merri christma	OFF
 adriennebailon bitch u tri  u deserv everi foul word came chris mouth  bye 	OFF
might infect  nigga would realli turn pussi  	OFF
queer ass short rabchenko got	OFF
   fuckin yanke ill  month ill meet pussi	OFF
rt youngdg that yo bitch bitch	OFF
got iss friday refus give phone bitch kiss ass caus get	OFF
 didnt want fuck steve bitch lmao	OFF
rt natyyg bitch pray day leav nigga	OFF
zimmerman comin yo life bitch 	OFF
 voiceofdstreetz u hoe broski u gotta look dat 	OFF
 yellow fin	NOT
infect ass hoe think okay talk ppl boyfriend like that funni cute pussi hop place	OFF
rt  cant never keep bitch caus put hoze	OFF
  want either suck pig ars muzzi biotch get phuck go back hellhol life	OFF
 lame cri hoe that tear clown 	OFF
rt tysonfuri ow amp im  gone big lanki twat	OFF
rt therealicetr hot pocket gt hoe	OFF
ay good barsclub hit denver saturday night coon	NOT
mani hoe tryna act like thewifey type	OFF
 breezyfrmdablok mean nice tri im right nigga faggot wanna argu bout anyth els continu	OFF
live  lol what wrong bitch man 	OFF
chang pussi fire hydrant 	OFF
rt  nigga get marri start dissin singl bitch smh rt  bitch want allow  date still 	OFF
ruley bitch ry	OFF
salsa negro awesom stacymungo loriisright	NOT
charli crist win democrat primari florida governor race ap project  via wsj	NOT
rt sangelinaxo what guy fat bitch clear never understand	OFF
dude shoot jiz bitch eye silenc lamb	OFF
hate manag much make wanna throw silverwar stupid bitch ass	OFF
new boyfriend everi month doesnt mean your gorgeous mean your easi retard	OFF
rt thelibraicon  rt wenotsock  rt intensedesir bow wow look like stress save hoe wear 	OFF
devil wear charli revlon lesserfilm	NOT
 dont care say call someon bitch still call someon name	OFF
chase os round aint chase hoe round   	OFF
im fill hoe jaw side	OFF
got hoe scroll	OFF
want dyke cliqu	OFF
katey voka made hoe background popular	OFF
rt iowahawkblog love crippl look fuck crippl goddamit im peopl person 	OFF
got done take photo browni flowciti	NOT
rt yrnreggi bitch  	OFF
still cant turn hoe hous wife 	OFF
good pricklypear shiner 	NOT
rt bestoffod  grade hoe aint  	OFF
swag  bitch im serious 	OFF
bigshaadswerv yea tj hoe dunk everyth tk hit shot juelz handl bitch	OFF
correctiongtgtgtgtwhen sky yellow death upon us im scare	NOT
rt brosconfess unlik lot bros actual care girl love call pussi call 	OFF
bitch ya man face public 	OFF
 briscoefunnyguy igoton kaeejon naw drop bitch south dalla rest homeless dog	OFF
  beautifulkeezi  outta order	OFF
 gay nigga couldnt wait act like bitch tonight	OFF
tell secretyour stupid hoe	OFF
bitch good lmao	OFF
rt  elect democrat nomine amo power   congress  defeat tea dian black  tntweeter cir 	NOT
rt bleekbrown miramar baddest hoe shid hoe look like colleg 	OFF
hate peopl organ plan end reach destin thembitch dont ask im	OFF
 damn rt jackthejokst ya side hoe claim boyfriend 	OFF
lol faggot team pipe beef	OFF
 im otp bitch hold	OFF
rt basedjan scream wes bitch ass annalis lose damn mind need put big girl panti back htgawm	OFF
rt gbosmg yall gotta stop pump ugli hoe head 	OFF
put weight back rack bitch smdh lol dick chaney 	OFF
rt poonsoak fuck bitch throw thot	OFF
could last breathima take time caus ima go way came inright pussi nothin mind	OFF
drethink lol lil bitch	OFF
rt flyboysmooth man yall hoe gotta chill go natur bullshit actual pull rest 	OFF
rt bonitakayla bitch wanna beef nigga  grow tf get ya prioriti straight 	OFF
one thing hoe ratchet hoe bitch pleas take seat gt 	OFF
jimnorton hey jim youll love 	OFF
rt couldbeeashia vivalamarley wait take ny get nip pierc 	NOT
aint hoe day haha fwm	OFF
rt dfkinlop bitch sneez close 	OFF
fat bitch preach like mani fat lazi peopl seen mirror wtf	OFF
thotmouth lmao bitch got huggi	OFF
hoe aint anymor	OFF
skyerey  right far im concern aint bitch tf	OFF
rt snapbacktc wake da bitch get	OFF
someon tell hoe turn lion king	OFF
took yo bitch gave back bad	OFF
like women  pussi smell like burnt chees	OFF
rt nenakelli thursday see bitch dress like hallway runway clown make girlsguy pant 	OFF
past week paula dean uncl lost job say nigger bullllllshiiiiitttt	OFF
rt perarl bitch guess vsamon  pussi cute alway set good  need dickwoooohyou 	OFF
dumb ugli stupid bullshit ass bitch 	OFF
rt  boosi said got bitch sip thot gonna boosi bitch da sip bio 	OFF
 bad bitch  glock  choppa	OFF
your cheer mexico your littl bitch	OFF
awe cut make mad that dam bad shoulda go fuck speed limit bitch	OFF
bitch bout make commit murder 	OFF
 id rather sit hous day jack bust mission liter chill bitch  	OFF
sht rt diponlin k michell apart baltimor twitter shed one hoe say shes celib smh	OFF
rt ogsteep dislik weed men bless u coupl time begin ta tax ya  like damn pussi tryna play pothead	OFF
fw bad bitch iont mediocr	OFF
rev charli rangel union stand  damn  like inflat rat  	NOT
like folk act like word negro equival porch monkey spear chucker 	OFF
goe ape shit ass like nigggga tf  hust save yo life push ass wall calm 	OFF
lmfao custi bitch like   come	OFF
 brittnaomi lmao rt elepicoru tempt send  fuckin hoe 	OFF
wish theyd teach trace rt kanyebreast chihuahua squinti eye shit think hilari	OFF
nickjspada enxadasfelip  ik felt like bad bitch take notch dex	OFF
goldnsilvercoin guy compani best year everund obamaconserv teabagg scum	NOT
ampamp tha bitch start hate  that wen bitch lost 	OFF
 kiefferjason nathanndevlin bitch fight make shut go back shit	OFF
patttyb call bitch ass 	OFF
giant secondari lookin like trash	NOT
 dont know llive stupid cunt 	OFF
steve calvin anni cunt 	OFF
cant tell broke bitch nothin  	OFF
rt truudayyb where get beauti scar tough guy eat pussi  scarfac	OFF
amp defiant let bitch fw nigga alreadi get best  fuccin wit handmedown amp shit	OFF
rt lethalbizzl suck yo momma flappi bird	OFF
rt whosflyy readi delet entir instagram app found one ig crush sell pussi backpag  	OFF
rt wavvvi gucci mane lock rn u want talk relationship status rn bitch shut gotta free nigga first	OFF
hospit sinc  im tryna stay awak  hrs sip duss parti rest coon	OFF
hes make fun caus im worri bird say hes surpris dont like split pole lol ugh jerk	NOT
rt thevibek didnt go wrong start talk went wrong trust bitch ass	OFF
new boss said button shirt cant white color hoe sharpi  glossi	OFF
gurlimangi itskiaraaaa westyourmajesti im even shi stfu kiki mom hi angeliqu angeliqu smile dip cracker soup	OFF
think nigga retard g	OFF
rt twitchyteam richard grenel wapo greg sargent mock voter id prove point propon 	NOT
indigenouspeoplesday haha fuckin retard commi hunter biden love snortin pygmi fairi dust dont liber	OFF
cut dese bitch like hibachi 	OFF
sneakyb hate boy deni bitch  smh	OFF
poot  either young thug gay bitch poot 	OFF
rt gottaphilm  rt  boy discov hoe 	OFF
bitch like keep calm im singl first bitch nobodi hype	OFF
rt maxabrahm american claim isi local threat repli mean iraq syria turkey jordan saudi arabia 	NOT
justinbieb nice wigger stach	OFF
rt    hahah niggah got hella check  thang uce powercoupl	OFF
fade swear god im fade bitch educ client pay payment	OFF
day judgement everybodi gonna look big jumbotron watch fuck majjinn buu bitch	OFF
anthonycumia cokelog hey antoni speak color good	NOT
stevemaxbox that littl egotist bitch deserv head huge someon get kod wind blow	OFF
real talk realli aint fulli trust bitch sinc instagram twitter becam popular	OFF
itsjaylaaa eat shit nigga bitch turd bag dick beetl	OFF
rt causewereguy get unlimit pussi high school 	OFF
watch nigger movi  tri learn enemi good reconnaiss	OFF
rt whyve georgegalloway muslim wmn cover yellow star jewish neighbour veil protect  	NOT
rt  voiceofdstreetz spazz dude dont hoe line 	OFF
joservmirez im lil nigga wait till see nigga aint readi im chicago boy aint pussi burb wait	OFF
 quit ya hate oyster lookin ass bitch	OFF
rt ajalapilgrim  everyth u say ghetto u hadda associ jordan  isnt obvious 	OFF
rt prettytreazur detroitplay  hey dont call bitch 	OFF
unfollow crazi asian bitch earlier lol dont play	OFF
rt sportspickl yanke didnt want russel martin sign pirat  year ago pirat made backtoback 	NOT
 hell na  hes honki brah	OFF
iiak lmaoo boy think benni heard lol blast bitch	OFF
know head good feel like pussi stuf throat	OFF
rt moneymakers bitch your retard rt thevinnett men cook wear panti 	OFF
alexissixela stfu your pussi sit ass nois	OFF
blacclabell  avi lil nigger	OFF
hes bitch keep look mesh choos nah	OFF
jacobkesl kikibabi adamdavi pick sc take us nip cr	NOT
your trash like sorri	NOT
grizzboadam wyattnuckel bitch got plan fuck tonight said friday nigga	OFF
hot wear whatev lol shit could come bitch brief would	OFF
rt maniacmind tell bitch go get name tat spine feel good im hittin behind	OFF
rt lifeasmeghan wear weav like  bitch got hair 	OFF
hey im brag im like best haggl know got cash capit ho receatt indiegamepickuplin	OFF
   swear 	OFF
eff let go  see wendi davi new attack ad  	NOT
rt alexaschwer jennchesss probabl ghetto piec shit noth better live	OFF
complexuk ashley young tri deni bird land mouth gt   hahaha	NOT
bitch cur hair way short	OFF
rt ikickbabi girl favorit line  go talk yo hoe 	OFF
msmyag yep bitch dumb afloy dumb lol	OFF
 go sleep bitch	OFF
rt imcnasti heat lost medic marijuana got reject rick scott got reelect still hoe today bad day	OFF
rt badgalzolanski retweet ur dick choke bitch 	OFF
canifuckornah would yall lil ugli bald head bitch stop make makeup amp weav	OFF
 somebodi come look niggah right  kevin hart voic  lol 	OFF
 best asian massag park slope top rate spa     	NOT
bitchimastunna veshaacoutur lmao bitch shut	OFF
alway fat bitch talk shit	OFF
sucker oreo	NOT
california full white trash	OFF
left nice littl messag inbox delet comment call bitch   	OFF
rt michaelarenella shi girl cute	NOT
rt badnewsali realli faggot say match bad stop watch	OFF
 favorit time da day happi hour  bad bitch come ok hoe home makeup	OFF
 earli bird get worm tomcat	NOT
proud redneck patriot   catslmbo koichiccheryl bjatw  davesgril	NOT
follow twitter loud cunt swing wintersmith dont stranger 	OFF
turtlegang let fuck hawt bitch foam 	OFF
rt senorsteez whole week trash	NOT
 got cold white hoe knoxvill tho dont right strip boaaa	OFF
 someon let know drake cold   favorit rapper  niggah hard 	OFF
lissetteglz  hoe aint loyal 	OFF
hell naw dont fuck wit phoni tell yo bitch young rich homi	OFF
thatvib bitch im gretchen weiner want	OFF
take notr dame still trash 	OFF
njzfinest bitch 	OFF
midnightsnacka bitch dumb bitch smarter yo fat peter griffin look ass	OFF
rt notyourrealpapa thingsiliketodo serenad bitch	OFF
hello new follow anim love nigger poor afford laptop result  theater player darth	OFF
cannot worri bout bitchcaus know bitch could somewher suck dick ayeee	OFF
lol bitch hella mad ex like cant friend forget past	OFF
curios kill cat bitch gunna die see head game	OFF
nigga said date pussi instal plan gotta keep say get cuz never truli	OFF
aint love ghetto 	NOT
cleggzta ho ho ho	NOT
hoe deserv kick vagina lucki aint tryna loos shoe	OFF
russelltpot  say would beat like bitch put foot neck shoot	OFF
v neck ho	OFF
wasnt gon get bacc  bitch outta fucc mind	OFF
 dude would wanna fuck bitch time far beyond	OFF
becom presid everybodi lockdown im gonna run bitch like penitentiari	OFF
rt versacetweetgod jenni hoe til got aid readi settl forrest gump tri save mani 	OFF
rt  black pussi remind roast beef white pussi remind cheesecak mix girl pussi remind appl pie 	OFF
politico say rney win goe gallup thing lmao teabagg morningjo	NOT
rt mamrhein luckili friend im yellow belt karat unfortun bonner dude lookout	NOT
 bout time  rt joebudden chick  want man want  tell bitch get bra	OFF
genuinelyot yo mind rose colder kim amp way earth kany bitch give problem wiz	OFF
 im bitch ass  morbidmermaid	OFF
hoe aint loyal 	OFF
elizabeth stupid hoe	OFF
yeah that your suppos put trash rude 	NOT
rt xdsmooth niggah said lip dri ass hell lmao 	OFF
stupid ass alex scari littl bitch throw	OFF
missarahd  never said want fuck tranni	OFF
hoe ever fstow midnight	OFF
short answer yes  sage grous rebellion obama use two small bird limit oil drill west 	NOT
whosjuli  hes faggot dont like  im side state	OFF
rt pinkducktwist lmfao wtf   nigga realli retard   im tf 	OFF
fvckmike bout smack bitch	OFF
rt girlslovedrug talkin bout next bitch aint bout shit	OFF
realiz dirkalis talk shit nonstop past  hour stop text bitch	OFF
rt louievre eat pussi danger bitch tri snap fuck neck	OFF
fuckin wit niggah aint fuckin wit real niggah	OFF
give  wish wish wish wish would bitch	OFF
rt drecordero alway interest see peopl trash la liga react product la liga premier leagu club	NOT
call fag love peopl turn head look car drive caus head slumpin bitch love	OFF
rt cpsqueak time ya make bad pussi behav	OFF
 get hit bitch campus want	OFF
rt kizzmybutt hate bitch	OFF
bitch want next best thing	OFF
hard ever sober bitch parti till	OFF
 hoe mimi said hurt hand  bitch throat 	OFF
could fuck bitch  lemm fuck yo bitch  	OFF
rt  candi corn amp peep hoe candi   candi corn  super 	OFF
bitch need get bed ill make cheeseburg  imahomi	OFF
gotta go get haircut asap tomorrow aint bitch look right today frustrat	OFF
whereyohussleat  caymariee look shit imma bitch forreal 	OFF
 text back dont give fuck ill text anoth bitch damn someon hurt lol	OFF
rt worldstarbest resist urg smack bitch 	OFF
    go sleep 	OFF
dude problem deciph sex toosid bitch get wife loveyou cant keep secret your overdo dirt	OFF
includ ya size hoe 	OFF
rt  aint entertain nomor dumb bitch	OFF
put place caus pussi dont get pussi	OFF
 thekaosyatti fb hoe  next time nicer  lmfao	OFF
brandinicole get degre first bitch	OFF
rt dril night time fall im cori latin man intrigu place bird feather glass scotch never post 	NOT
weird outsid like yellow	NOT
man bad bitchesbrok niggaz tweet trapi feed bullshit negat niggaz line plate	OFF
let bitch keep love sosa	OFF
 xcntrik religul chrispyosh rather believ man definit good u mock	NOT
 met fan tri tell rivera isnt best yanke time closer wtf	NOT
rt tweetbelow person big booti 	OFF
 grade pussi	OFF
 murda gang bitch gang land 	OFF
miley cyrus kinda look like retard care bear	OFF
devilelyi fag	OFF
say im wrong treat pussi right	OFF
pussi cant hairi shit gotta stink lol	OFF
rt joshyohetrib wrote whole game stori orpik shut ovi two night row mani mock realli 	NOT
lmfao rightrt kohkohbxtchzz knew sidechick stop hate hoe	OFF
pornandroidiphoneipadsexxxx  bigtit  cute preggi slut big tit play swollen pussi 	OFF
nasti hoe	OFF
gedmell  miss call  yo po bitch twitter finna screamn freemoneymell	OFF
bitch could sit face	OFF
babi boy asleep monkey sinc littl love son much 	NOT
u wont see sober less got court mari best bitch life	OFF
mlbnetwork stay tune mlbnetwork updat report yanke    week  bum	NOT
rt lachlan want tell washington post charli crist democrat  	NOT
im still go trick treat that free munchi bitch	OFF
rt  acmehandl noth russian support rebel surpris putin view obama pussi	OFF
rt hamseabdala charli sheen fuck boss 	OFF
never argu bitch that bottom food chain 	OFF
rt lowkeygado pnd vocal trash lmao	NOT
wyattnuckel think bitch	OFF
run pussi like crash dummi	OFF
ramboutit   ramboutit hoe  teach us austini teach u get curv that know	NOT
got   ounc bitch	OFF
realli think ppl defend cassidi throw hotel crib bitch comin	OFF
cousin look bitch hope rt theonlyre fuck 	OFF
 look ex profil struggl weak ass niggah  god good 	OFF
rt burnthewitchxo probabl mental retard	OFF
rt townhallcom charli crist refus back racebas attack gop 	NOT
im back bitch 	OFF
barackobama make weed legal pussi know smoke shit	OFF
 lot male need dress real men halloween sinc yall act like bitch  	OFF
rt daijahshardae  big bitch come club dress well flat 	OFF
dyke hunter dyke dyke 	OFF
nigga retweet trash shit	OFF
tylar xxjailynn tylar shut bitch  usta make	OFF
told mom eat cereal ugli amp gon say rude littl bitch thought let bitch know 	OFF
time jambore start thursday ca smile ugli hoe 	OFF
rt jestonael burnt pussi lip   	OFF
 pussi wet gotta dri  tell busi	OFF
life fuckin short free bird	OFF
im sure afp would add help parenthet explan redneck peckerwood teabagg 	OFF
bill romanowski still cunt saw one come	OFF
heavensenttyna nd kno much love clam lol	NOT
rt kylepark youv got smelt lot manur sing like hillbilli hankwilliam 	NOT
rt tipitin ifshecantsuckthedickright slap forehead bitch need spankin disciplin ass 	OFF
rt umchillbreaux never hoe hes entertain  alway fact hes entertain hoe 	OFF
 wish tonight purg get  shut yo hoe ass	OFF
leeluca bitch that im bouta go waffl	OFF
tryna get grey call work hes bitch lol	OFF
hit w shotti bitch bet bodi flip	OFF
rt ticiaverv royal citi kushit king mero sudannear river nileit seat ruler occupi egypt 	NOT
frankiejgrand fug queer white trash	OFF
dickburritoz everi bitch claim	OFF
rt jasperdolphin lol bitch act like singl post pictur nigga hahaha	OFF
rt sirstern claim whatev part u pleas fuck bliss bruis sweet pussi crop till beg filthi 	OFF
 kevini bumcia trash smfh wouldv thought would gone khan said make sens	NOT
lol  ooop qt  littl 	OFF
rbesofii cant even fool color man wit dis bullshit 	OFF
rt misterrrag  alreadi know trash tat list thing want  top	OFF
boy damn jitt got ass bitch slap da court yard comin  period  yelln n shit	OFF
joeysulipeck myfoxmemphi minut red n yellow rent sign go reg ppl start sell n move	NOT
first tbt best drunkest yanke game ever wherescolman everclear 	NOT
emd hoe	OFF
 russelltpot bitch see attack muslim  idea math	OFF
keep year bitch reckless	OFF
thedingojohnson killallsimp ur blind bitch dude video way skinnier	OFF
im alreadi tire mr stupid af decid show us video trigonometr notion um yeah want say your hoe	OFF
rt kylegotjok bitch favorit tweet 	OFF
rt  year still firecashman yanke	NOT
  fuck bitch  get mi hous 	OFF
rt milesss u say bless u r hashtag lie r probabl unhappi w ur life fake bitch 	OFF
rt cocoqt  supbish lol rt   rt  u faggot know 	OFF
pornandroidiphoneipadsexxxx  korean  korean girlfriend pussi 	OFF
dreadheadari realli ask dead ass serious tho could say bitch wheet lol	OFF
 vondreaam naw old tape new cover  upcom mixtap kingofthehil yeah im wait hoe mayn	OFF
 sit stfu raghead  hajihuntingpat	OFF
pretti motherfuck pull bitch like	OFF
think fuckin wit wrong niggah	OFF
go make school look redneck tomorrow	NOT
 best asian massag park slope top rate spa     	NOT
noth get done moron like coburn tri  ad gun amend  public work bill push back teabagg morningjo	NOT
cur girl bitch need get	OFF
bake montreal chicken cheesi brussel sprout garlic butter tripl cheddar amp chive yellow  	NOT
funni girl cri nude ig like bitch send nude begin	OFF
chase realli got hoe everi state crazi  name truth	OFF
rt  look ill bitch mind	OFF
im ghetto ass nigga suburban	OFF
rt yaboylilb ride bitch homi consid singl nigga 	OFF
upper love show morn chris direct convers beauti make teabagg talk	NOT
rememb dude play young ned follow youtub channel actual use youtub favorit	NOT
rt theonlyre sooner later ya pussi gon tellm truth let hope im caus ima kill u	OFF
rt freeladdin happen nigga gas ugli bitch 	OFF
refus rt lxrdlvndxn damn bitch alway talk shit draya	OFF
rt manstagram tri resist urg smack bitch 	OFF
redneck land  tennesse	OFF
gum get soft son bitch	OFF
actionlljackson unless bitch word awesom wrong	OFF
ask broad eat pussi	OFF
rt bandmankevo never catch feel dumb bitch	OFF
seanabl love much mayb one bitchier bird	OFF
capodaasshol alejandrobihhh whatev turn hoe zro aint gone get bitch wet	OFF
rt rtnba  love hoe 	OFF
rt reallyhighidea scientist recent discov bitch fact trippin	OFF
ampwhen say mean dyke ron wcw 	OFF
annoy yell bint next door lock	NOT
fat fuck funki nasti ass hoe	OFF
girl women ladi bitch maam beeeitch dumb ass bitch hahaha	OFF
enjoy  greenfestiv dc ticket code check us booth  vegan browni sampl amp 	NOT
im  still eat anim cracker 	NOT
sammylightn got hoe differ area code	OFF
aint bro better watch yo bitch  borrow yo hoe introduc pimp 	OFF
mykel stay wit bad bitch 	OFF
fuck thirsti championship welcom fuck traitor open arm haha fuck heart ass pussi organ	OFF
kirogx gusta type like retard make person look dumber pretend agre bazinga	OFF
rt  old man white galaxi phone cuz hes fag	OFF
georgiathenewsa rosaalba tit may better look face make like asian latina tranni fact	OFF
today spi op   sexi smooth sole would feel good shaft ball love grass stain  	OFF
och hoe wonderbaarlijk dat jan het alweer met n marokkaans bner aan de stok heeft na fatima lamyea tofik nu ook abdelka te min gevonden	NOT
say shit like  wow uncal  your realli bitch   attitud 	OFF
rt prettymillz car insur trash 	NOT
could say name butttttttt ya bitch alreadi know 	OFF
rt ogmarcusc hate stereotyp preconceiv notion black men athlet crimin black women ghetto confin 	NOT
need sum hoe ah sum cuz wake hella email  goodmor goodnight text shit even singl text 	OFF
bad bitch give good head dumb bitch get hood rich	OFF
crangrap gt good pussi	OFF
rt  tip  sunnyslop dr memphi tenn  get fuck ass lil skinni bitch love read skinni 	OFF
rt itsqwanduh vibe bitch  feel good  slowjam neveradullmo withthesebitch   	OFF
even tho kill pussi nigga hope go heaven young thug 	OFF
 young nigga turn mr catchmeifyoucanim da field nig wedaopp fukemwebal	OFF
yall bitch corni lol	OFF
what retard actual love job realli weird passion	OFF
cav trash	NOT
rt  j cole fuck queer	OFF
rt  nigga wanna bitch parti yall know address knock door	OFF
 hoe loyal 	OFF
littlgfunk  whip	OFF
ntxprogress yeahcaus anyon think clown went target buy oreo stupid look	NOT
kiefferjason sbsylvest bring yo bitch ass town east mall let know u bitch	OFF
everyon talk lebron jame voic im eat cream fill oreo	NOT
rt marleylowkey  hoe sooo averag  cours	OFF
amber rose one bad bitch get along dude	OFF
rt johnniego money cloth hoe car merica	OFF
rt blackkhippie white girl date black guy hate black cultur let stupid ass white girlfriend talk shit say 	OFF
  grow bitch   cute 	OFF
johnfaheyiii go eat bear shit fuckin yokel	OFF
asipofmocha dr phil im troubl figur fat ass want eat drink bitch	OFF
rt itscoleharmon birth control mandatori hoe	OFF
rt  ademulla happi birthday gayest nigga miss follow new account british cunt	OFF
ah yardi reach wyom live 	NOT
like lex fine hoe imma make husband lamborghini	OFF
 ima act like hit hoe pass like earlier	OFF
