Text	Class
nishantchat  lac doctorsfightback moblynch patient	NOT
 iainagrahamrfc copi format rapist	OFF
yesterday indvsnz match ðÿ˜‚ðÿ˜‚ðÿ˜‚ shameonicc 	NOT
stop incid rahul gandhi akhilesh yadav mamta banarji resign	NOT
well johnson actual alway bumbl thing    borisjohnsonshouldnotbepm borisjohnson     	NOT
thatâ€™ rapist treat dubai full amp final spot  minut    pmoindia bring strictest law rapist set preced     one ever dream even think rape    amp law gender biasedðÿ™ðÿ»     	OFF
barber club black charcoal peel mask honey             doctorsfightback savebeng amazon flipkart deal dealoftheday amazingd offer discount jaishreeram modiforal	NOT
mani muslim retweet post atleast like self proclam littl harm u shall rest case	NOT
 peopl follow follow oj simpson know murder 	OFF
milton bath duplex bucket mug amp stool  l          doctorsfightback savebeng amazon flipkart deal dealoftheday amazingd offer discount jaishreeram modiforal	NOT
realdonaldtrump usarmi draft dodger arenâ€™t allow hang real war hero    fucktrump five fake defer â€˜bone spursâ€™    happi john mccain day 	NOT
ðÿ¤¡ happi birthday presid trumpf  johnmcainday trumpbirthday happybirthdaytrump fucktrump resist	NOT
bcci contribut around  total icc revenu despit act helpless              take stand brutal come indian para forc   balidaanbadg nation pride  dhonikeepstheglov    thank msdhoni	NOT
 oj murder god call repent reap sown escap damnat ðÿ”¥	OFF
confus creat rightw extremist otherwis known republican result trump white hous    reinstat commonsens    trumpisatraitor corruptgop gopcorruptionandcruelti gopcomplicittraitor resist resistersforum resistanceunit voteblu 	NOT
shameonicc   icc dhoni glove                    vs   plan world cup 	OFF
doctorsfightback  doctor cpm bjp outsid doctor say protest doctor nrs hospit kolkata refut west bengal cm mamata banerje even doctor across india stand  	OFF
offiic press releas doctor   savethedoctor  doctorsfightback republ timesnow mirrornow indiatoday 	NOT
harbor n bay men boxer short pack           doctorsfightback savebeng amazon flipkart deal dealoftheday amazingd offer discount jaishreeram modiforal	NOT
borisjohnson yeah like thatll realli borisjohnsonshouldnotbepm	NOT
realdonaldtrump poll true hillari head u entir time  problem ec decid ignor vote choos u anyway nvm russian hack elect vote machin   traitortrump   trumpcrimefamili   trumpisatraitor	OFF
acosta isnt one enemi peopl jim take villag  enemyofthepeopl   trumpisafraud  trumpisatraitor   worstpresidentev 	OFF
trend shameonicc show much focuss real world need	NOT
answer question citizenship  fuck year fucktrump resist 	NOT
piersmorgan rorystewartuk opinion worthi pleas    dickhead	OFF
 dr payal tadvi   dr kafeel khan   children die due insuffici oxygen  doctor  doctorsstrik  doctorsfightback doctorsprotest savethedoctor	NOT
benefit explos sea oman    copaamerica   grahamnorton   doctorsfightback   lifeafterlockup   indvpak   doctorsunderoppress   saturdaymotiv   à®¤à®µà®¿à®•à¯à®•à¯à®®à¯à®¤à®®à®¿à®´à¯à®¨à®¾à®ÿà¯   indvspak   oman   saturdaymorn   iran   trump   searchwww 	NOT
gotta love ane saturday morn     panicattack chestpain anxieti dickhead bpd  	NOT
doctorsfightback  debat arnab live air onlin watch  	NOT
shameonicc useless bodi simpl eh solla pona thu	NOT
bcci recal team india back icc cwc next day hi icc would allow play armi uniform dhonikeepstheglov	NOT
cant believ even turn communal doctor religion protest arent divid rest sleep earlier attack perpetr hindus conveni narrat earlier stand unit pleas   doctorsfightback	OFF
impos presidentsrul west bengal situat get fulli control mamataoffici need immedi medic help lost balanc mind doctorsfightback	OFF
unfortun wonâ€™t happen two side hate like remain brexit	NOT
promin cong amp jds leader name figur wakf properti encroach scandal amp  imafraud worth thosaund crore      call watch dog secular brazen loot poor muslim life time invest various dubious way  	NOT
chrislhay donâ€™t think hillari clinton voter underestim think happen  email terribl candid cheat shewon trumpisatraitor	OFF
sayshummingbird trump back pedal weekend real answer unscript one gave georg stephanopoulo trump would accept help would alert fbi make trump unfittobepresid trumpisatraitor trumpisafraud 	OFF
realdonaldtrump anyon told today much fuck tool ok  your fuck tool   great day ðÿ˜   fucktrump	OFF
fact flagday make appropri also make johnmccainday recogn great american amp patriot fact also donthecon birthday make realli sweet make john mccain day ðÿ˜€  trumpisatraitor trumpisadisgrac 	NOT
sanctuaryc propon jennydurkan pramilajayap jayinsle pattymurray mariacantwel must disappoint rapist illegalimmigr fidellopez isnt democraticparti protect seattlewa    	NOT
realdonaldtrump wish fucktrump	NOT
windsormann therickwilson fvey listen    open floodgat     fucktrump	NOT
alabama ban abort rape victim also protect rapist parent right  washington post rapist consid good respons parent alabama accord alabamaabortionban disgust   	NOT
happi john mccain day johnmcainday     hereâ€™ real hero look realdonaldtrump     rt show love     trumpisatraitor 	NOT
perfect neutral peopl deserv nuetral get destroy america get treat equal fucktrump	NOT
 wow bad enough trump still aliv amp white hous cold blood killer twitter page truli seen gonna shut eye amp pray horror show stop ojsimpson trumpisatraitor	OFF
deliv letter sign  senschum internationalmigrantsday refugeesarewelcom 	NOT
realdonaldtrump spent   yrs play golf promot resort say noth  respond ill horrif number death due tri save mani live trump doesnt give af anyon fucktrump fuckgop	OFF
shame see bcci  rain interrupt match eden entir ground cover    u cant cover entir ground  shameonicc  indvpak get abondon sure v r boycot   england match get abondon due rain  engvwi wiveng 	NOT
world cupumpir day shameonicc 	NOT
kellyo donaldjtrumpjr realdonaldtrump wonder bigger douchebag anywher	NOT
back day  ive draw graphic novel swampmusicinfo tbt noir zhanoir swampmusicplay graphicnovel comic filmnoir vintag  mysteri murder theswamp artistsofinstagramâ€¦ 	NOT
trump fail  million american evid fucktrump  trumpfail progress resist resist theresist resist dem pru dem resist drumpf stoptrump antitrump dumptrump notmypresid trumpli blotus fbr 	NOT
realdonaldtrump foxandfriend foxnew fawxnew deliv fakenew fakepresid   fucktrump notourpresid	OFF
dirti citydengu  child die hospit  let hit doctor  dirti air   asthma  patient die hospit   let hit doctor  r never question municip    let hit doctor  doctorsagainstassualt  doctorsfightback	NOT
darthatch  ivanka vote machin come locat near truli upsid done fucktrump	NOT
total wash due rain reason u r fuck guy  u r keep world cup england  know develop countri  sport full unhappinessso go sit room watch tv that work u r alway shameonicc mother fuck	OFF
dear icc let dhonikeepstheglov hurt religi belief promot polit parti bcci  stand msdhoni support	NOT
sleep dr kafeel khan persecut hand yogi adityanath mamta even perpetr enforc law order target main accus  doctorsfightback	NOT
trump america whoâ€™ go stop resist resisttrump fucktrump 	OFF
letter mohfwindia drharshvardhan west bengal cm mamataoffici nrs medic colleg issu     savebeng doctorsstrik doctorsfightback doctorsprotest savethedoctor bengal west bengal 	OFF
trumpisatraitor   impeachtrumpnow   agre undeserv hollywood star bear epithet traitor see poster 	NOT
feel free brother india use  see stray dog run car simpli bark amp noth moreov moment car stop dog runaway keep tail  know indvnz indvpak indvspak bcci dhonikeepstheglov pakistan 	NOT
jjrothnc dcexamin kellyannepol realdonaldtrump barackobama hillaryclinton may kid amp grandkid gay evolv human support abomin god humankind moral human decenc rapist  need soul save   depart doer evil god say magat	NOT
icc look pak teamwht go onnw appropriateboycott icc   dhonikeepstheglov 	NOT
shameonicc     rain god give slap icc sloppi schedul     wish icc show least  intend conduct  shown  dhoni glove    shameonicc rain toss amp dl would  contend man seri	NOT
twitterâ€™ top polici exec said thereâ€™ â€œno doubtâ€ social media content contribut radic resist resisttrump fucktrump 	NOT
tension    mirzapur radic beat man go templ    meerut boy fire toy gun outsid templ spread fear    madaidih mob attack peopl return funer    dilari radic kill man accus daughterâ€™ kidnap    kuch mat bolo secular hai	OFF
trump support especi farmer think good businessman everi busi went bankrupt everi contractor didnâ€™t get paid bankrupt atlant citi idea econom work noth game show host fucktrump	NOT
 join twitter take stab whole social media thing    murder	NOT
hump day     fucktrump votebluenomatterwho      littleitalyp   cjisnowblu   terridf       ðÿ'©ðÿ¤£        moonyeensghost   donnaleefort     tweetfict         candynorthgirl 	NOT
ohnoitsdapopo oh hey tough guy badg assault citizen reason ðÿ™„ douchebag badcop	NOT
follow oj simpson would entertain dont need follow murder sociopath peopl like tweet hes automat tl crazi saw rambl kloe k damn isnt lock upðÿ˜ž murder	OFF
icc abl see  balidan batch msdhoni glove abl see cloud poor manag icc  shameonicc	OFF
 ngosofia narendramodi bro indianjurisdict amp indianlawsystem need think implement law    taaki aag se koi bhi rapist agar dimag khayal bhi laay uski soch se pehl uski patloon gili ho jaani chahiy that incid cannot happen henceforth	NOT
tmz gross like ðÿ¤® drugger rapist robber	OFF
good friday agreement deal trump	NOT
bizarroprisuta realdonaldtrump douchebag donnydeutsch reboot  nation democrat socialist worker parti amp fakenew msnbc w comrad morningjo amp float devic morningmika   realdonaldtrump presidenti	NOT
one lowbrow bit murder politician readi will see peopl sacrif slaughter sake idea whether good one bad one    henrymil  american writer    die onthisday  losangel california    literarur 	NOT
presssec  look word liar dictionari would pictur fucktrump fucksand hold hand name forev link word liar like benedict arnold link traitor good riddanc liar alternativefact	OFF
gavinnewsom vote  trump alway douchebag	NOT
bori johnson realli like peopl realli despis mani becom prime minist due fantasi  old white men govern fall uk thrown chao     bbcqt    borisjohnsonshouldnotbepm 	NOT
man jamesclev matthancock trussliz think make great pm fuck sake god help us  borisjohnsonshouldnotbepm toryleadershipcontest    	OFF
jamesmcelweejr notcapnamerica kittehdissid dummieyblondiey berniesand simpli point write someth articl doesnâ€™t necessarili mean someon said moreov heâ€™ right young peopl vote could chang world douchebag	OFF
know sri lankan biggest cheater chucker cant rais finger anyon lankan need get fuck lick india feet	OFF
kenneth clark â€˜if thereâ€™ way youâ€™v got bring govern downâ€™  tori veteran talksâ of dismay â€˜fantasiesâ€™ leadership race fear bori johnson becom pm   borisjohnsonshouldnotbepm   summerofresist	OFF
 doctor non medico walk nrs cnmc caus   histori creat probabl one biggest movement carri doctor   doctorsfightback 	NOT
shameonicc buffon icc next time organ cricket world cup uk conduct thame river would practic play cricket river  depend weather	NOT
look like petrol pump guy 	NOT
nonbengali life danger  may kill mamataoffici goon time    rashtrapatibhvn bbchindi pmoindia ddnewsliv doctorsfightback bengalburn   mannkibaat  	OFF
trumpisatraitor stop tri lead us war base lie cover crime treason watch 	NOT
probabl first time world cup  wit odd number even number point tabl world cup   indvpak  indvnz engvwi wiveng slvaus shameonicc icc virendersehwag  harbhajansingh gautamgambhir 	NOT
govtwin get new paint jobon facetrumpisatraitor	NOT
dont cancel match due rain  give footballðÿ˜‰    bcci  icc  shameonicc	NOT
love love dreami photoshoot sex hindumuslim coupl goe viral  â€¦	NOT
offer namaz field bigg issu wear glove contain armi logo  non polit non religi harm anyoneâ€™ sentiment  object icc  icc bcci dhonikeepstheglov dhonikeepbalidaanbadgeglov 	OFF
eastturkistan world wide demonstr beij olymp japan    uyghur freeuyghur boycottchina ã‚¦ã‚¤ã‚°ãƒ« rt	NOT
protest  ardpgim    doctorsfightback doctorsstrik doctorsagainstassualt     httweet 	NOT
think comette member icc high weed select england world cup team loos chanc move forward world cup raini weather  shameonicc	NOT
tomstey realdonaldtrump yeh let illeg stay place tom douchebag	NOT
retweet give realdonaldtrump big fuck ðÿ–•ðÿ¿ birthday fucktrump	OFF
congratul took oath today team blend youth energi administr experi peopl excel parliamentarian distinguish profession career     togeth work indiaâ€™ progress	NOT
ðÿ§•â˜ªï¸ðÿ•‹ðÿ½ islam onslaught west bengal saga start long current state regim made wors   westbengalclash  india modi  pmoindia rsprasad amitshah narendramodi    savethedoctor  doctorsfightback  via opindiacom	NOT
murder twitter fuck serious wtf wrong 	NOT
guyverhofstadt tri forget dickhead speak major peopl countri guy ðÿ‡ªðÿ‡º	OFF
whitehous derang display fake patriot     meanwhil senatemajldr dump sell countri behind close door highest bidder     fucktrump 	OFF
gop pure bs trumpisatraitor 	NOT
realdonaldtrump uh trump behind everi  poll invit illeg foreign campaign interfer nation televis yes go exact plan trumpisatraitor	NOT
vote elizabethwarren lose fucktrump realdonaldtrump cnn	NOT
doctor go strike work hour  littl children amp helpless patient die doyourduti doctorsprotest  doctorsfightback	NOT
fakedonaldtrump accus treason crime occur unless engag declar war  current way charg anyon treason sinc wwii  idiottrump impeachtrump	NOT
follow tweet remind thought borisjohnson gordon brown elect pm without ge  borisjohnsonshouldnotbepm boristhecoward	NOT
tell trump illeg deter    trumpisadisgrac trumpli trumpisatraitor putinspuppet unfittobepresid    	OFF
put stick man hand whether drum pool match etc murder someth murder killer maxthund angelicdesol pool playingpool poolhustl thatboysgotthedevilinhimâ€¦ 	OFF
chang host uk india know icc   shameonicc	NOT
ahh call islam racist xenophob islamophob uklabour homophob fight much im sorri skynewsbreak disgrac open homophob noth done metpoliceuk tri identifi face oh wait good luck	OFF
still hope get place countri dont want alm dont want surviv alm  asadowaisi   â€¦ via indiatoday	NOT
super excit share new addit famili n life deliv babi boy thank ur wish n support wil b back action soon	NOT
ill drink fucktrump ðÿ¥‚ 	NOT
dont worri hes harmless bumbl clown  borisjohnson bori toryleadershipcontest brexit tradewar borisjohnsonshouldnotbepm notmypm toryrac tori conserv conservativeleadershiprac 	OFF
east turkestan  second    uyghur freeuyghur eastturkistan china stopchina boycottchina genocid ã‚¦ã‚¤ã‚°ãƒ« rt	OFF
india post payment bank provid doorstep bank servic postmen gramin dak sewak rural area  lakh smartphon biometr devic connect digit app digitalindianewindia	NOT
bug like didi high disrupt amp detriment health function democraci call india     shehzadind amitmalviya mamataoffici westbeng doctorsstrik doctorsfightback 	OFF
disloy presid parti support    trumpisatraitor   complicitgop 	OFF
four year wait watch rain england poor icc unabl cover ground shameonicc 	NOT
imrankhanpti u ur govt littl shame believ human act inhuman act    religion human one religion cant teach us tortur rape citizen     time teach u lesson u dont take action rapist 	OFF
rajeevmp msdhoni adgpi imvkoh bcci best answer icc activ    get  tshirt  cap print balidanbadg amp distribut among spectat tomorrow flood stadium balidaanbadg    dhonikesaathdesh dhoni dhonikeepstheglov   indiastandswithdhoni virendersehwag	NOT
watch leadersdeb tonight see  rorystewart appeal disenfranchis labour voter amp mani float remain fight way scrum final  borisjohnsonshouldnotbepm	OFF
realdonaldtrump shes lie like youv train    impeachtrump   impeachmentinquirynow   trumpisaracist  trumpisatraitor	OFF
conclus go tri ruin game least know fuck talk first place brainlet 	OFF
ya barish hoti ya match non excit  one side hota hai world cup bore year shameonicc	NOT
realrandallpink would expect anyth less pathologicalliar fucktrump 	OFF
indian expect sever punish rapist indsupremecourt cjisc shld review life imprison kathuarapecas unano pollachi  protect woman 	OFF
wc  trophi replac offici    icc shameonicc 	OFF
patriotismand dhoni right use itbut icc absolut worseiw support dhoni  dhonikeepstheglov   msdhoni   icc	NOT
yay usa    rape usa rapist protectedspeci women gilead gop whitemaleprivileg 	NOT
alabamarapist get parent right     teen rape rapist cant get abort  must let rapist see child     auburn huntsvill birmingham  montgomeri tuscaloosa florencesc dothan gadsen orangebeach	OFF
holi quran urg reconcili everi three stage divorc also give time reconcili everi divorc spous chang mind reunit togeth trueislam tripletalaqtruth	NOT
realdonaldtrump tuckercarlson donâ€™t call updickhead	OFF
icc   dhonikeepstheglov   doubl standard   shame icc 	OFF
tell dup want money back unless agre get back work doesnâ€™t work  tell youâ€™r fund salari	NOT
à¤­à¤¾à¤·à¤£ fear hatr minor modirajya chief  troll  bulli muslim   repeat stop social media  old habit  die hard    chang    à¤•à¥à¤¤à¥à¤¤à¥‡ à¤•à¥€ à¤¦à¥à¤® à¤¹à¥ˆ à¤¸à¤¬ à¤•à¥‡ à¤¸à¤¬	OFF
melvinvogelsang derekfact peoplespca maximeberni pridesaskatoon ah nigel seem realli repres lgbt valu well ðÿ™„ twice douchebag 	OFF
shameonicc f india pak match rain much loss icc	NOT
icc bcbtiger repeat histori difficult beat englandcricket soil  best team  great fight  dhonikeeptheglov   dhonikeepstheglov	NOT
dont retweet trump doesnt want retweet impeach fear fucktrump indicttrump jailtrump resist resist drumpf trumpobstruct trumpcorrupt blotus trumprussia crookedtrump trumpcrim   fbr 	NOT
 joke peopl actual angri trend shameonicc  idiot	OFF
bhaiya ji law instant tripl talak proper talak divorc stop spread fake news instant tripl talak haram islam well usual women go halala bcz instant talak emot physic abusemen care	OFF
confid leadership shri amitshah shri jpnadda power hardwork karyakarta bjp continu win peopleâ€™ trust serv societi remain commit build strong develop inclus india	NOT
wow realli drink koolaid  guess cure stupid though trumpisatraitor trumpsworsethannixon trumpcrimesynd 	OFF
badendido  defenc blame local beer holi mother jesus strong ðÿ˜µ stoppag first half ref blew half time  thought full time start head ground dickhead	OFF
anoth good reason  reveal ident rape accus man might innoc  peopl mistak  someon els name preposter karan wahi rapist    timesofindia  vineetjaintim ncw smritiirani 	NOT
shameonicc  pic  icc dhoni glove    icc wc plan  shameonicc   icc    	NOT
aprildryan think malign one like twitler avoid murder	NOT
gop congress find utter disgust itâ€™ almost imposs listen tri justifi fuck trump itâ€™ realli dishearten fucktrump fuckthegop	OFF
modi bhakt  noth done enceph bihar that realli realli disappoint progress work yoga day ok cant silent sever failur govt	OFF
realdonaldtrump happi johnmccainday trumpisatraitor trumpdoescoverup trumpdoestreason kimslapdog	NOT
oh donâ€™t know know fucktrump amp thisadministr	NOT
get one front ill buy one back	NOT
hawkermkii  mayorhancock cityofdenv hrcpdenver âœœðÿ'šðÿ'œðÿ«ðÿž¨ðÿ¯ðÿ˜˜  gtfoofmywhitehous  traitor  nazisnotwelcom      resignorimpeach  derelict  unfit  incompet   rapist   impeachthemf   g e  u tâ—â—â—  get u â—â—â— 	OFF
trumpisatraitor disrespect american flag man set fire award  suprem court 	NOT
know stori ant amp grasshopp  call   book appoint sebi regist invest advisor    indvsnz engvwi shameonicc   	NOT
bore wait match rain interrupt watch west indi bat  play defens shot part timer come  shameonicc  engvwi	NOT
happi johnmccainday    fucktrump	NOT
â€œjohnson doesnâ€™t seem like fuck moron fuck moronâ€ borisjohnsonshouldnotbepm toryleadeshipcontest 	OFF
help obama win  trump use playbook resist resisttrump fucktrump 	NOT
matthancock oh goodi marmit tori leader attempt deliv marmit polici brexit best estim youv boost  poll  still enough win next elect  borisjohnsonshouldnotbepm nobrexitplan nodealcatastroph stopbrexitsavebritain	NOT
 royal famili govern    thereâ€™ queen england hundr year sheâ€™ queen unit kingdom great britain northern ireland commonwealth    son princ wale auth marin life  idiottrump 	OFF
like surpris impeachtrumpnow trumpisatraitor 	NOT
cricket world cup   follow tilltoss updatesðÿž¤â €    â €â €â €â €â €â €â €â €â €â €  tilltoss fantasysport fantasyleagu gamechang dream instasport tilltoss fantasysport   shameonicc indvnz  sharkfin slvaus saturdaymotivationâ € 	NOT
    â€œthis rule send clear messag muslim voic silenc threat hateâ€  deanobeidallah via washtim     muslimadvoc help repres mr obeidallah     antimuslim islamophobia justic 	NOT
abcworldnew gstephanopoulo abc marykbruc itâ€™ time reagan probabl roll grave treason act potus speakerpelosi said go get thing done amp go easi admin go danger secur trumpisatraitor trumpsaninternationaldisgrac	NOT
fucktrump dont give damn offend nobodi els either grow pair  your coward releas tax held contempt jail everi day refus releas your coward want  	OFF
realdonaldtrump happi birthday racist dumbass iâ€™m taco lunch honor hereâ€™ pictur favorit senat trumpisatraitor trumpsuck 	OFF
stand dhoni infact india stand dhonikeepstheglov 	NOT
duncan hunter wife plead guilti conspir husband use campaign fund person use resist resisttrump fucktrump 	NOT
doctorsfightback may cm mamataoffici start treat patient ðÿ¤·ðÿ»â€â™€ï¸ðÿ¤”shame behaviour peopl politician toward doctorstandwithnr save 	NOT
token strike today various hosp amp med colleg delhi support stand solidar wid colleagu wb may escal cm mamataoffici doesnt take concret actionne strict central law amp implement amp reqd doctorsfightback 	NOT
reporterlaurenb wow teach peopl prevent unwant pregnanc instead murder unborn ðÿ™„ decid  yr old child burden say ok get rid abortionismurd murder	OFF
 thank lot bjp muslim women protect tripl talak halala thank pm govern parliya member whos support bill	NOT
brandonwebb  murder gta     	NOT
doctorsfightback bengal vs leecheefightback bihar peopl get proper qualiti medic servic without reserv sure curs blame leech today n mango tommorrow fight	NOT
oh hell fucktrump 	NOT
bengal burn cm tmc wb went parti develop meet murder democraci total expos shelter muslim terror group south bengal hammer hindus amitshah rashtrapatibhvn silent pmoindia doctorsfightback cm mental sick	OFF
sackler synonym murder     associ social sackler famili garbag well     harmreduct danbigg	NOT
redsteez also  happi fatherâ€™ day   know murder far know never murder father    father  fatherhood dad ojsimpson oj espnlosangel la crime crimecon crimenew crimewatch	OFF
yeah especi  muslim polit parti state one secular parti bjp	OFF
marinahyd mps blind support loser borisjohnsonshouldnotbepm without evid ultim face elector think borisjohnsonmp worth lose seat parti mikegap	NOT
imagin thought energi could har focus day like today cheesepuff chiefâ€™ birthday would certain burst flame negat energi thown way    fucktrump	NOT
shes honor admit lie trump ðÿ¤¢ sarah sander work white hous â€˜honor lifetimeâ€™  impeachtrumpnow sarahhuckabeesand trumpisatraitor  via nbcnew	OFF
got approv doctor wembley concert jungkooki go announc make everyon even jimin gasp nnhe allow go taehyung exclaim jump downnnmhm yoongi nod hes come usnnfuck yes namjoon yell	OFF
peac assult innoc doctor innoc passer two day back passer attack peac kill hyderabad liber award wapse gang take candlelight vigil protest sardesairajdeep doctorsfightback	OFF
democraci amp freedom never taken grant    theyr free    democraci amp freedom priceless amp requir protect    trump trumpisatraitor trumpistheenemyofthepeopl gopcoverup trumpcrimesynd resist resistersforum fbrparti bluewav resistanceunit 	OFF
wait four year icc world cup tournament given us rain abandon match pathet plan icc   need strict action commit blunder  shameonicc	OFF
teamindia gear okay what glove    arm forc allow play cricket desir logo    dhonikeepstheglov  icc allow islam symbol  pakistan say islam green star commerci logo bcci take 	OFF
republictvl arnab bjp ko itna support mat karojo parti tumhar channel ko ban karn ki baat kiya thasambit patra  children die bihar doinggandinaaliabus	OFF
protect save  that duti  ðÿ'ðÿ'ðÿ'ðÿ™ðÿ™ðÿ™ðÿ™ðÿ™  savethedoctor  doctorsfightback   doctorsprotest   doctorsstrik	NOT
dhonikeepstheglov   dhonikesaathdesh   indiawithdhoni    need understand icc rule correct    allow terror sponser countri play   armi insignia	OFF
show ur patriot ground pak indian happi wear glove dont behav like politician win true salut martyer  dhonikeepstheglov	NOT
brianjwrit repmarkmeadow realdonaldtrump gop read end douchebag copi quot prais	OFF
realdonaldtrump fake news trumpisatraitor trumprussia trumpli trumpcrimefamili trumpmustgo	NOT
trumpisatraitor  impeachtrumpnow  potus sink deeper selfmad shitpool stupid condemn london mayor  death  trump guilti   day  donald trump attack sadiq khan tweet death london 	NOT
congratul akhileshji make perfect strategi execut mayawatiji rahulji next assembl elect	NOT
muslim  year old â€œhusbandâ€ sex  year old bride die horribl 	NOT
nrsmch  kolkata incid shouldnt happen must given justic doctor human    doctorsunderoppress doctorsfightback	NOT
becom countri use hate fucktrump concentrationcamp impeachtrump impeachmenthearingsnow trumpsworsethannixon trumpresign treasonoustrump 	NOT
violenc place civil societi mukherje nagar incid sad condemn    free fair enquiri done  innoc punish guilti brought book	NOT
tyrann insan fucktrump waterprotector nopipelin powertothepeopl 	NOT
man aliv man know bound borisjohnsonshouldnotbepm  borisjohnson disgrac 	NOT
fact one  rorystewartuk borisjohnson attend eton oxford  rorystewart becom foreign offic diplomat award obe servic afghanistan  borisjohnson becom time newspap columnist sack decept  roryforlead borisjohnsonshouldnotbepm	OFF
knittinglinda malcolmn part hitler youth leagu expect fucktrump orangefoolius bebest maga americafirst asshat	OFF
bradkimmon mani punch head twatwaffl  goldenspud dickhead	NOT
ndtv doctor even common man civilian  citizen india doctorstrik doctorsprotest doctorsfightback westbeng alway hitlergiri	NOT
nopoliticswithdoctor doctorsfightback need urgent intervent frm newli form gov take necessari amp fruit step order bring life state back normal	NOT
cursori look comment section mamata tweet indic give two hoot detractor almost critic comment north indiansnon bengali know votebank intact doctorsfightback	OFF
know sy ali shah geelani given shutdown call yesterday friday support call polit prison singl shop shut srinagar life normal kashmir infact traffic jam mani area thug hurriyat cant fool kashmiri	NOT
icc didnt give permiss dhoni wear glove balidaan badg know happen peopl mess koh well see happen mess dhoni  dhonikeepstheglov worldcup   rememb tweet	NOT
ah youâ€™r racist antisemit explain	OFF
 moeednj gvsnew porki countri produc rectum   surgic strike   surgic strike   balakotairstrik     shameless return captur pilot  hrs announc jihadi pm imranhataomulkbachao   ventil bailout packag imf   way go	OFF
dancrenshawtx chuch schumer  douchebag	OFF
disappoint year plan yet fail organis world import cricket event shameonicc shouldnt held event season 	NOT
gop realdonaldtrump wouldnt give bailout farmer wasnt trump tariff fucktrump  fucktrump  fucktrump  fucktrump  fucktrump  fucktrump  fucktrump  fucktrump  fucktrump 	OFF
realdonaldtrump iâ€™d bet heâ€™d tri public collect bet hadnâ€™t paid yet  douchebag alway douchebag public privat cours excus alway â€œyetâ€ never mind place bet outcom mueller report shame billmah 	OFF
bbcbreakfast happen violent crime london sinc   via fullfact borisbul borisjohnsonshouldnotbepm	NOT
us budget deficit  billion despit gop promis trump tariff resist resisttrump fucktrump 	NOT
spotifi  million pay subscrib appl music  fucktrump 	NOT
america unthink posit potus     nationalsecuritythreat     ðÿ‡ºðÿ‡¸ðÿ†˜ðÿ‡ºðÿ‡¸ðÿ†˜ðÿ‡ºðÿ‡¸ðÿ†˜ðÿ‡ºðÿ‡¸ðÿ†˜ðÿ‡ºðÿ‡¸ðÿ†˜ðÿ‡ºðÿ‡¸  senategop â‰ï¸     trumpcriminalinvestig   trumpisatraitor   trumprussia     	NOT
  happi john mc cain day fucktrump trumpcollud lazysumbitch	NOT
hope undeserv team win due stupid rubbish point system icc	NOT
nidhi shekhargupta far import issu report n sort leav bcci definit come better solut two poke nose unnecessarili  dhonikeepstheglov dhonikesaathdesh justicefortinklesharma	NOT
pompeo forgot flag resist resisttrump fucktrump 	NOT
realdonaldtrump horribl trumpisatraitor trumpisafraud trumpisadictatorwannab wakeupamerica	OFF
shame shame shame shameonicc	OFF
dhonikeepstheglov  u eye icc  observ himm 	OFF
mitchellvii realdonaldtrump  trump didnt win elect   trump obama help economi    mexico help trump prepar war us  fucktrump notourpresid	NOT
resist til end also fake fbr like either realdonaldtrump senatemajldr two biggest threat democraci vote trumpisatraitor  trumpcrimefamili	OFF
naiv check weather condit amp choos locat accord fix tournament peopl even fix marriag date shameonicc  	OFF
peopl entitl decid msdhoni sport para insignia cricket field violat norm adgpi els worn pride person code act hostil nation basi icc problem  dhonikeepstheglov	NOT
stevekingia diamondandsilk realdonaldtrump con thing conserv nationalist cult impeachtrumpnow  trumpisatraitor 	NOT
look much good that done abdic mandat dup call shot	NOT
could make drink game everi time hannah jump one bachelor wrap leg around barf bachelorett thebachelorett andi tmz harveylevintmz   lukep lukepisadick kicklukepout dickhead fakeasfuck	NOT
entir state want know minist context request media hous pursu matter relentless also ia offic context given award gallantri    imafraud    	NOT
kthopkin countri dickhead	NOT
bit summer silli probabl need info tri tomtugendhat chair foreign affair ctte rorystewartuk use chair defenc select ctte thorough reliabl	NOT
proud msdhoni use balidaan badg glove   icc take object allow big commerci brand logo nation pride   utter nonsens   dhonikeepstheglov bcci	OFF
rememb shri pv narasimha rao ji birth anniversari great scholar veteran administr led nation crucial junctur histori rememb take pioneer step contribut nation progress	NOT
judg rule navi seal eddiegallagh murder trial proceed  san diego uniontribun freeeddi murder navi  	NOT
shameonicc cricketworldcup icc  wrost world cup ðÿ˜ª	NOT
realdonaldtrump happi johnmccainday   fucktrump   americansforimpeach	NOT
pashyantii time give tournament cold shoulder let icc suffer loss dhonikeepstheglov	NOT
carri job wrong world respect anybodi public eye dickhead 	NOT
ibnesena mamataoffici killer cm must diagnos soon ppl harm protect  muslim crimin expens  innoc live state insan doctorsfightback	OFF
tejasvisurya  dvsbjpbsybjpnsitharaman  nirmala madam pleas check video take action tomorrow sucid infront cid officeif dont promis money back  tgsfraud   dreamzgkfrsud  realestatelif imafraud    	NOT
serv halala muslim religion  hell bent prove islamophob big hinduphob  templ terror muslim expect hindus trust   earth didnâ€™t refund money donâ€™t preach pl	OFF
billcosbi good women wonder father block rapist billcosbi	NOT
